"MassFeature","compound_experimental","compound_theoretical","mz_experimental","mz_theoretical","rt_sec_experimental","rt_sec_theoretical","column_experimental","column_theoretical","z_experimental","z_theoretical","MS2_experimental","MS2_theoretical","mz_similarity_score1","rt_similarity_score1","ppm_mass_error","MS2_cosine_similarity1","total_similarity_score","confidence_rank","confidence_source"
"Alanine",77,"Alanine",90.055504,90.055504,678,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08149, 100; 90.09197, 66.2",1,1,0,0.99833173254034,99.944391084678,1,"Ingalls_Standards"
"Alanine",77,"Alanine",90.055504,90.055504,678,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08148, 100; 90.09192, 69.6",1,1,0,0.998958731773455,99.9652910591151,1,"Ingalls_Standards"
"Alanine",77,"Alanine",90.055504,90.055504,678,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08149, 100; 90.09194, 65.9",1,1,0,0.99826736694322,99.942245564774,1,"Ingalls_Standards"
"Alanine",77,"Alanine",90.055504,90.055504,678,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08152, 100; 90.09195, 59.2",1,1,0,0.996381838746771,99.8793946248924,1,"Ingalls_Standards"
"Alanine",77,"Alanine",90.055504,90.055504,678,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.0815, 100; 70.06588, 10",1,1,0,0.547985930159061,84.9328643386354,1,"Ingalls_Standards"
"Alanine",77,"Alanine",90.055504,90.055504,678,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08141, 100; 69.3093, 11.1",1,1,0,0.546580385680498,84.8860128560166,1,"Ingalls_Standards"
"Alanine",77,"Sarcosine",90.055504,90.055504,678,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05559, 100; 72.0815, 59.6",1,0.3753110988514,0,0.253552894738501,54.2954664529967,NA,NA
"Alanine",77,"Sarcosine",90.055504,90.055504,678,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05552, 100; 72.08145, 62.9",1,0.3753110988514,0,0.259072004998416,54.4794367949938,NA,NA
"Alanine",77,"Sarcosine",90.055504,90.055504,678,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05553, 100; 72.08146, 48",1,0.3753110988514,0,0.232025576441739,53.577889176438,NA,NA
"Alanine",77,"Sarcosine",90.055504,90.055504,678,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05552, 100; 72.08147, 52.8",1,0.3753110988514,0,0.241372347690875,53.8894482180758,NA,NA
"Alanine",77,"Sarcosine",90.055504,90.055504,678,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05559, 100; 72.08154, 50.2",1,0.3753110988514,0,0.236393484646749,53.723486116605,NA,NA
"Alanine",77,"Sarcosine",90.055504,90.055504,678,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05555, 100; 72.0815, 48.1",1,0.3753110988514,0,0.232227462371355,53.5846187074252,NA,NA
"Alanine",77,"Sarcosine",90.055504,90.055504,678,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.07952, 100; 65.0587, 12.5",1,0.3753110988514,0,0.54958064974546,64.163058286562,NA,NA
"Alanine",77,"Sarcosine",90.055504,90.055504,678,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08142, 100; 52.14222, 14.4",1,0.3753110988514,0,0.560971235810894,64.5427444887431,NA,NA
"Alanine",77,"beta-Alanine",90.055504,90.055504,678,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05556, 100; 72.0815, 94.4",1,0.983930514272508,0,0.302232246206316,76.2054253492942,1,"Ingalls_Standards"
"Alanine",77,"beta-Alanine",90.055504,90.055504,678,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08147, 100; 90.05548, 93.9",1,0.983930514272508,0,0.315418937056756,76.6449817109755,1,"Ingalls_Standards"
"Alanine",77,"beta-Alanine",90.055504,90.055504,678,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05547, 100; 72.0814, 69.4",1,0.983930514272508,0,0.269288900744064,75.1073138338857,1,"Ingalls_Standards"
"Alanine",77,"beta-Alanine",90.055504,90.055504,678,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05547, 100; 72.08146, 77.3",1,0.983930514272508,0,0.280683573648169,75.4871362640226,1,"Ingalls_Standards"
"Alanine",77,"beta-Alanine",90.055504,90.055504,678,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05553, 100; 72.08149, 90.8",1,0.983930514272508,0,0.298004481236526,76.0644998503011,1,"Ingalls_Standards"
"Alanine",77,"beta-Alanine",90.055504,90.055504,678,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.0556, 100; 72.08152, 74.2",1,0.983930514272508,0,0.276335355192395,75.3421956488301,1,"Ingalls_Standards"
"Alanine",77,"beta-Alanine",90.055504,90.055504,678,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08141, 100; 94.18712, 25",1,0.983930514272508,0,0.434975578392539,80.6302030888349,1,"Ingalls_Standards"
"Alanine",77,"beta-Alanine",90.055504,90.055504,678,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08142, 100; 70.06581, 30.4",1,0.983930514272508,0,0.507221502304644,83.0384005525718,1,"Ingalls_Standards"
"beta-Alanine",78,"Alanine",90.055504,90.055504,683.4,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08152, 100; 90.09258, 78.5",1,0.983930514272508,0,0.999858627891606,99.4596380721372,1,"Ingalls_Standards"
"beta-Alanine",78,"Alanine",90.055504,90.055504,683.4,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08149, 100; 90.09193, 71.8",1,0.983930514272508,0,0.999272782800045,99.4401099024184,1,"Ingalls_Standards"
"beta-Alanine",78,"Alanine",90.055504,90.055504,683.4,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08149, 100; 90.09197, 66.2",1,0.983930514272508,0,0.99833173254034,99.4087415604283,1,"Ingalls_Standards"
"beta-Alanine",78,"Alanine",90.055504,90.055504,683.4,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08148, 100; 90.09192, 69.6",1,0.983930514272508,0,0.998958731773455,99.4296415348654,1,"Ingalls_Standards"
"beta-Alanine",78,"Alanine",90.055504,90.055504,683.4,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08149, 100; 90.09194, 65.9",1,0.983930514272508,0,0.99826736694322,99.4065960405243,1,"Ingalls_Standards"
"beta-Alanine",78,"Alanine",90.055504,90.055504,683.4,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08152, 100; 90.09195, 59.2",1,0.983930514272508,0,0.996381838746771,99.3437451006426,1,"Ingalls_Standards"
"beta-Alanine",78,"Alanine",90.055504,90.055504,683.4,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.0815, 100; 70.06588, 10",1,0.983930514272508,0,0.547985930159061,84.3972148143857,1,"Ingalls_Standards"
"beta-Alanine",78,"Alanine",90.055504,90.055504,683.4,678,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08141, 100; 69.3093, 11.1",1,0.983930514272508,0,0.546580385680498,84.3503633317669,1,"Ingalls_Standards"
"beta-Alanine",78,"Sarcosine",90.055504,90.055504,683.4,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05559, 100; 72.0815, 59.6",1,0.287020969910918,0,0.253552894738501,51.3524621549806,NA,NA
"beta-Alanine",78,"Sarcosine",90.055504,90.055504,683.4,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05552, 100; 72.08145, 62.9",1,0.287020969910918,0,0.259072004998416,51.5364324969778,NA,NA
"beta-Alanine",78,"Sarcosine",90.055504,90.055504,683.4,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05553, 100; 72.08146, 48",1,0.287020969910918,0,0.232025576441739,50.6348848784219,NA,NA
"beta-Alanine",78,"Sarcosine",90.055504,90.055504,683.4,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05552, 100; 72.08147, 52.8",1,0.287020969910918,0,0.241372347690875,50.9464439200598,NA,NA
"beta-Alanine",78,"Sarcosine",90.055504,90.055504,683.4,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05559, 100; 72.08154, 50.2",1,0.287020969910918,0,0.236393484646749,50.7804818185889,NA,NA
"beta-Alanine",78,"Sarcosine",90.055504,90.055504,683.4,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05555, 100; 72.0815, 48.1",1,0.287020969910918,0,0.232227462371355,50.6416144094091,NA,NA
"beta-Alanine",78,"Sarcosine",90.055504,90.055504,683.4,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.07952, 100; 65.0587, 12.5",1,0.287020969910918,0,0.54958064974546,61.2200539885459,NA,NA
"beta-Alanine",78,"Sarcosine",90.055504,90.055504,683.4,636,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08142, 100; 52.14222, 14.4",1,0.287020969910918,0,0.560971235810894,61.5997401907271,NA,NA
"beta-Alanine",78,"beta-Alanine",90.055504,90.055504,683.4,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05556, 100; 72.0815, 94.4",1,1,0,0.302232246206316,76.7410748735439,1,"Ingalls_Standards"
"beta-Alanine",78,"beta-Alanine",90.055504,90.055504,683.4,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08147, 100; 90.05548, 93.9",1,1,0,0.315418937056756,77.1806312352252,1,"Ingalls_Standards"
"beta-Alanine",78,"beta-Alanine",90.055504,90.055504,683.4,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05547, 100; 72.0814, 69.4",1,1,0,0.269288900744064,75.6429633581355,1,"Ingalls_Standards"
"beta-Alanine",78,"beta-Alanine",90.055504,90.055504,683.4,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05547, 100; 72.08146, 77.3",1,1,0,0.280683573648169,76.0227857882723,1,"Ingalls_Standards"
"beta-Alanine",78,"beta-Alanine",90.055504,90.055504,683.4,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.05553, 100; 72.08149, 90.8",1,1,0,0.298004481236526,76.6001493745509,1,"Ingalls_Standards"
"beta-Alanine",78,"beta-Alanine",90.055504,90.055504,683.4,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","90.0556, 100; 72.08152, 74.2",1,1,0,0.276335355192395,75.8778451730798,1,"Ingalls_Standards"
"beta-Alanine",78,"beta-Alanine",90.055504,90.055504,683.4,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08141, 100; 94.18712, 25",1,1,0,0.434975578392539,81.1658526130846,1,"Ingalls_Standards"
"beta-Alanine",78,"beta-Alanine",90.055504,90.055504,683.4,683.4,"HILIC","HILIC",1,1,"72.08146, 100; 90.09189, 84.3","72.08142, 100; 70.06581, 30.4",1,1,0,0.507221502304644,83.5740500768215,1,"Ingalls_Standards"
"Sarcosine",79,"Alanine",90.055504,90.055504,636,678,"HILIC","HILIC",1,1,NA,"72.08152, 100; 90.09258, 78.5",1,0.3753110988514,0,NA,68.76555494257,NA,NA
"Sarcosine",79,"Alanine",90.055504,90.055504,636,678,"HILIC","HILIC",1,1,NA,"72.08149, 100; 90.09193, 71.8",1,0.3753110988514,0,NA,68.76555494257,NA,NA
"Sarcosine",79,"Alanine",90.055504,90.055504,636,678,"HILIC","HILIC",1,1,NA,"72.08149, 100; 90.09197, 66.2",1,0.3753110988514,0,NA,68.76555494257,NA,NA
"Sarcosine",79,"Alanine",90.055504,90.055504,636,678,"HILIC","HILIC",1,1,NA,"72.08148, 100; 90.09192, 69.6",1,0.3753110988514,0,NA,68.76555494257,NA,NA
"Sarcosine",79,"Alanine",90.055504,90.055504,636,678,"HILIC","HILIC",1,1,NA,"72.08149, 100; 90.09194, 65.9",1,0.3753110988514,0,NA,68.76555494257,NA,NA
"Sarcosine",79,"Alanine",90.055504,90.055504,636,678,"HILIC","HILIC",1,1,NA,"72.08152, 100; 90.09195, 59.2",1,0.3753110988514,0,NA,68.76555494257,NA,NA
"Sarcosine",79,"Alanine",90.055504,90.055504,636,678,"HILIC","HILIC",1,1,NA,"72.0815, 100; 70.06588, 10",1,0.3753110988514,0,NA,68.76555494257,NA,NA
"Sarcosine",79,"Alanine",90.055504,90.055504,636,678,"HILIC","HILIC",1,1,NA,"72.08141, 100; 69.3093, 11.1",1,0.3753110988514,0,NA,68.76555494257,NA,NA
"Sarcosine",79,"Sarcosine",90.055504,90.055504,636,636,"HILIC","HILIC",1,1,NA,"90.05559, 100; 72.0815, 59.6",1,1,0,NA,100,1,"Ingalls_Standards"
"Sarcosine",79,"Sarcosine",90.055504,90.055504,636,636,"HILIC","HILIC",1,1,NA,"90.05552, 100; 72.08145, 62.9",1,1,0,NA,100,1,"Ingalls_Standards"
"Sarcosine",79,"Sarcosine",90.055504,90.055504,636,636,"HILIC","HILIC",1,1,NA,"90.05553, 100; 72.08146, 48",1,1,0,NA,100,1,"Ingalls_Standards"
"Sarcosine",79,"Sarcosine",90.055504,90.055504,636,636,"HILIC","HILIC",1,1,NA,"90.05552, 100; 72.08147, 52.8",1,1,0,NA,100,1,"Ingalls_Standards"
"Sarcosine",79,"Sarcosine",90.055504,90.055504,636,636,"HILIC","HILIC",1,1,NA,"90.05559, 100; 72.08154, 50.2",1,1,0,NA,100,1,"Ingalls_Standards"
"Sarcosine",79,"Sarcosine",90.055504,90.055504,636,636,"HILIC","HILIC",1,1,NA,"90.05555, 100; 72.0815, 48.1",1,1,0,NA,100,1,"Ingalls_Standards"
"Sarcosine",79,"Sarcosine",90.055504,90.055504,636,636,"HILIC","HILIC",1,1,NA,"72.07952, 100; 65.0587, 12.5",1,1,0,NA,100,1,"Ingalls_Standards"
"Sarcosine",79,"Sarcosine",90.055504,90.055504,636,636,"HILIC","HILIC",1,1,NA,"72.08142, 100; 52.14222, 14.4",1,1,0,NA,100,1,"Ingalls_Standards"
"Sarcosine",79,"beta-Alanine",90.055504,90.055504,636,683.4,"HILIC","HILIC",1,1,NA,"90.05556, 100; 72.0815, 94.4",1,0.287020969910918,0,NA,64.3510484955459,NA,NA
"Sarcosine",79,"beta-Alanine",90.055504,90.055504,636,683.4,"HILIC","HILIC",1,1,NA,"72.08147, 100; 90.05548, 93.9",1,0.287020969910918,0,NA,64.3510484955459,NA,NA
"Sarcosine",79,"beta-Alanine",90.055504,90.055504,636,683.4,"HILIC","HILIC",1,1,NA,"90.05547, 100; 72.0814, 69.4",1,0.287020969910918,0,NA,64.3510484955459,NA,NA
"Sarcosine",79,"beta-Alanine",90.055504,90.055504,636,683.4,"HILIC","HILIC",1,1,NA,"90.05547, 100; 72.08146, 77.3",1,0.287020969910918,0,NA,64.3510484955459,NA,NA
"Sarcosine",79,"beta-Alanine",90.055504,90.055504,636,683.4,"HILIC","HILIC",1,1,NA,"90.05553, 100; 72.08149, 90.8",1,0.287020969910918,0,NA,64.3510484955459,NA,NA
"Sarcosine",79,"beta-Alanine",90.055504,90.055504,636,683.4,"HILIC","HILIC",1,1,NA,"90.0556, 100; 72.08152, 74.2",1,0.287020969910918,0,NA,64.3510484955459,NA,NA
"Sarcosine",79,"beta-Alanine",90.055504,90.055504,636,683.4,"HILIC","HILIC",1,1,NA,"72.08141, 100; 94.18712, 25",1,0.287020969910918,0,NA,64.3510484955459,NA,NA
"Sarcosine",79,"beta-Alanine",90.055504,90.055504,636,683.4,"HILIC","HILIC",1,1,NA,"72.08142, 100; 70.06581, 30.4",1,0.287020969910918,0,NA,64.3510484955459,NA,NA
"I93.0578R5.36",80,"DL-Alanine, D3",93.05775397,93.0738,321.4714766,678,"HILIC","HILIC",1,1,"94.06567, 100; 93.05791, 4.9",NA,0.724811361910156,2.1426286997955e-31,172.401148336186,NA,36.2405680955078,NA,NA
"I96.0449R5.35",81,NA,96.04490153,NA,320.9561097,NA,"HILIC",NA,1,NA,"95.06087, 100; 96.05972, 16.5",NA,NA,NA,NA,NA,NA,NA,NA
"I104.1074R10.68",82,"Choline",104.1073724,104.107539,641.0484594,915.9,"HILIC","HILIC",1,1,"104.10742, 100; 60.08114, 9.9","104.10747, 100; 60.08158, 14.7",0.999965306151845,5.93328621846648e-19,1.60026835328435,0.999744693905688,66.6570000019178,NA,NA
"I104.1074R10.68",82,"Choline",104.1073724,104.107539,641.0484594,915.9,"HILIC","HILIC",1,1,"104.10742, 100; 60.08114, 9.9","104.1074, 100; 60.08155, 14.2",0.999965306151845,5.93328621846648e-19,1.60026835328435,0.99979108351457,66.6585463222138,NA,NA
"I104.1074R10.68",82,"Choline",104.1073724,104.107539,641.0484594,915.9,"HILIC","HILIC",1,1,"104.10742, 100; 60.08114, 9.9","104.10734, 100; 60.08151, 14.9",0.999965306151845,5.93328621846648e-19,1.60026835328435,0.999725084934202,66.6563463695349,NA,NA
"I104.1074R10.68",82,"Choline",104.1073724,104.107539,641.0484594,915.9,"HILIC","HILIC",1,1,"104.10742, 100; 60.08114, 9.9","104.10736, 100; 60.08152, 14.1",0.999965306151845,5.93328621846648e-19,1.60026835328435,0.999799898060877,66.6588401404241,NA,NA
"I104.1074R10.68",82,"Choline",104.1073724,104.107539,641.0484594,915.9,"HILIC","HILIC",1,1,"104.10742, 100; 60.08114, 9.9","104.10748, 100; 60.08159, 16.8",0.999965306151845,5.93328621846648e-19,1.60026835328435,0.999511360900592,66.6492222350813,NA,NA
"I104.1074R10.68",82,"Choline",104.1073724,104.107539,641.0484594,915.9,"HILIC","HILIC",1,1,"104.10742, 100; 60.08114, 9.9","104.10745, 100; 60.08157, 16.2",0.999965306151845,5.93328621846648e-19,1.60026835328435,0.999583953306389,66.6516419819411,NA,NA
"I104.1074R10.68",82,"Choline",104.1073724,104.107539,641.0484594,915.9,"HILIC","HILIC",1,1,"104.10742, 100; 60.08114, 9.9","60.08151, 100; 58.06588, 35",0.999965306151845,5.93328621846648e-19,1.60026835328435,0.0912213604925387,36.3728888881461,NA,NA
"I104.1074R10.68",82,"Choline",104.1073724,104.107539,641.0484594,915.9,"HILIC","HILIC",1,1,"104.10742, 100; 60.08114, 9.9","60.08155, 100; 58.06591, 34.9",0.999965306151845,5.93328621846648e-19,1.60026835328435,0.0912518654632336,36.3739057205026,NA,NA
"Serine",83,"Serine",106.050419,106.050419,711.6,711.6,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Serine",83,"Serine",106.050419,106.050419,711.6,711.6,"HILIC","HILIC",1,1,NA,NA,1,1,0,NA,100,1,"Ingalls_Standards"
"Serine",83,"Serine",106.050419,106.050419,711.6,711.6,"HILIC","HILIC",1,1,NA,"60.04517, 100; 106.08669, 25.5",1,1,0,NA,100,1,"Ingalls_Standards"
"Serine",83,"Serine",106.050419,106.050419,711.6,711.6,"HILIC","HILIC",1,1,NA,"60.04514, 100; 106.08664, 24",1,1,0,NA,100,1,"Ingalls_Standards"
"Serine",83,"Serine",106.050419,106.050419,711.6,711.6,"HILIC","HILIC",1,1,NA,"60.04515, 100; 88.07629, 22.1",1,1,0,NA,100,1,"Ingalls_Standards"
"Serine",83,"Serine",106.050419,106.050419,711.6,711.6,"HILIC","HILIC",1,1,NA,"60.0452, 100; 88.07632, 20.4",1,1,0,NA,100,1,"Ingalls_Standards"
"Serine",83,"Serine",106.050419,106.050419,711.6,711.6,"HILIC","HILIC",1,1,NA,"60.04516, 100; 70.06576, 17.2",1,1,0,NA,100,1,"Ingalls_Standards"
"Serine",83,"Serine",106.050419,106.050419,711.6,711.6,"HILIC","HILIC",1,1,NA,"60.04512, 100; 70.06575, 10",1,1,0,NA,100,1,"Ingalls_Standards"
"I107.0734R9.09",84,NA,107.0733634,NA,545.6709823,NA,"HILIC",NA,1,NA,"107.0734, 100; 108.07917, 60.5",NA,NA,NA,NA,NA,NA,NA,NA
"Hypotaurine",85,"Hypotaurine",110.027576,110.027576,681.6,681.6,"HILIC","HILIC",1,1,"110.07162, 100; 111.09199, 29.2","69.04543, 100; 110.07158, 96.5",1,1,0,0.813242433424302,93.7747477808101,1,"Ingalls_Standards"
"Hypotaurine",85,"Hypotaurine",110.027576,110.027576,681.6,681.6,"HILIC","HILIC",1,1,"110.07162, 100; 111.09199, 29.2","69.04542, 100; 110.07159, 81.3",1,1,0,0.8029312567391,93.4310418913033,1,"Ingalls_Standards"
"Hypotaurine",85,"Hypotaurine",110.027576,110.027576,681.6,681.6,"HILIC","HILIC",1,1,"110.07162, 100; 111.09199, 29.2","92.01694, 100; 110.02733, 85.3",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Hypotaurine",85,"Hypotaurine",110.027576,110.027576,681.6,681.6,"HILIC","HILIC",1,1,"110.07162, 100; 111.09199, 29.2","92.01697, 100; 110.02738, 80.2",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Hypotaurine",85,"Hypotaurine",110.027576,110.027576,681.6,681.6,"HILIC","HILIC",1,1,"110.07162, 100; 111.09199, 29.2","92.01694, 100; 110.02733, 87",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Hypotaurine",85,"Hypotaurine",110.027576,110.027576,681.6,681.6,"HILIC","HILIC",1,1,"110.07162, 100; 111.09199, 29.2","92.01696, 100; 110.02736, 86.9",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Hypotaurine",85,"Hypotaurine",110.027576,110.027576,681.6,681.6,"HILIC","HILIC",1,1,"110.07162, 100; 111.09199, 29.2","92.01694, 100; 110.02733, 74.4",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Hypotaurine",85,"Hypotaurine",110.027576,110.027576,681.6,681.6,"HILIC","HILIC",1,1,"110.07162, 100; 111.09199, 29.2","92.01693, 100; 110.02733, 75.9",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Cytosine",86,"Cytosine",112.051087,112.051087,444.6,444.6,"HILIC","HILIC",1,1,"95.06087, 100; 112.08727, 7.4","112.05093, 100; 95.02457, 7.9",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Cytosine",86,"Cytosine",112.051087,112.051087,444.6,444.6,"HILIC","HILIC",1,1,"95.06087, 100; 112.08727, 7.4","112.05086, 100; 95.02452, 8.1",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Cytosine",86,"Cytosine",112.051087,112.051087,444.6,444.6,"HILIC","HILIC",1,1,"95.06087, 100; 112.08727, 7.4","112.05083, 100; 95.02448, 7.7",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Cytosine",86,"Cytosine",112.051087,112.051087,444.6,444.6,"HILIC","HILIC",1,1,"95.06087, 100; 112.08727, 7.4","112.05084, 100; 95.02448, 8.1",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Cytosine",86,"Cytosine",112.051087,112.051087,444.6,444.6,"HILIC","HILIC",1,1,"95.06087, 100; 112.08727, 7.4","112.05092, 100; 95.02389, 11.6",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Cytosine",86,"Cytosine",112.051087,112.051087,444.6,444.6,"HILIC","HILIC",1,1,"95.06087, 100; 112.08727, 7.4","112.05095, 100; 95.02456, 12",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Cytosine",86,"Cytosine",112.051087,112.051087,444.6,444.6,"HILIC","HILIC",1,1,"95.06087, 100; 112.08727, 7.4","95.02443, 100; 112.05081, 32.4",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"Cytosine",86,"Cytosine",112.051087,112.051087,444.6,444.6,"HILIC","HILIC",1,1,"95.06087, 100; 112.08727, 7.4","95.02448, 100; 112.05087, 33.2",1,1,0,0,66.6666666666667,1,"Ingalls_Standards"
"I116.0709R8.8",87,"Proline",116.0709257,116.071154,528.2851637,569.4,"HILIC","HILIC",1,1,"70.06581, 100; 116.07087, 47.6","70.06585, 100; 116.07097, 39.1",0.999934851009786,0.390968749535233,1.96689696049202,0.999130013238362,79.6677871261127,NA,NA
"I116.0709R8.8",87,"Proline",116.0709257,116.071154,528.2851637,569.4,"HILIC","HILIC",1,1,"70.06581, 100; 116.07087, 47.6","70.06583, 100; 116.07093, 40.1",0.999934851009786,0.390968749535233,1.96689696049202,0.999343391611291,79.6748997385437,NA,NA
"I116.0709R8.8",87,"Proline",116.0709257,116.071154,528.2851637,569.4,"HILIC","HILIC",1,1,"70.06581, 100; 116.07087, 47.6","70.06587, 100; 116.07098, 37.7",0.999934851009786,0.390968749535233,1.96689696049202,0.998766080316298,79.6556560287106,NA,NA
"I116.0709R8.8",87,"Proline",116.0709257,116.071154,528.2851637,569.4,"HILIC","HILIC",1,1,"70.06581, 100; 116.07087, 47.6","70.06581, 100; 116.07087, 37.4",0.999934851009786,0.390968749535233,1.96689696049202,0.99867738642083,79.6526995655283,NA,NA
"I116.0709R8.8",87,"Proline",116.0709257,116.071154,528.2851637,569.4,"HILIC","HILIC",1,1,"70.06581, 100; 116.07087, 47.6","70.06584, 100; 116.07093, 22.1",0.999934851009786,0.390968749535233,1.96689696049202,0.984992153964051,79.1965251503023,NA,NA
"I116.0709R8.8",87,"Proline",116.0709257,116.071154,528.2851637,569.4,"HILIC","HILIC",1,1,"70.06581, 100; 116.07087, 47.6","70.06588, 100; 116.07101, 22.5",0.999934851009786,0.390968749535233,1.96689696049202,0.985731613167576,79.2211737904198,NA,NA
"I116.0709R8.8",87,"Proline",116.0709257,116.071154,528.2851637,569.4,"HILIC","HILIC",1,1,"70.06581, 100; 116.07087, 47.6","70.06583, 100; 58.06591, 39.7",0.999934851009786,0.390968749535233,1.96689696049202,0.428610098675343,60.6504566406788,NA,NA
"I116.0709R8.8",87,"Proline",116.0709257,116.071154,528.2851637,569.4,"HILIC","HILIC",1,1,"70.06581, 100; 116.07087, 47.6","70.06579, 100; 58.06591, 72",0.999934851009786,0.390968749535233,1.96689696049202,0.403501279598124,59.8134960047714,NA,NA
"I118.0864R7.19",88,"Valine",118.0863989,118.086804,431.2936762,545.4,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","58.06588, 100; 72.08144, 34.3",0.999794888525741,0.000722008272233297,3.43052725853024,0,33.3505632265991,NA,NA
"I118.0864R7.19",88,"Valine",118.0863989,118.086804,431.2936762,545.4,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","58.06586, 100; 59.07367, 30",0.999794888525741,0.000722008272233297,3.43052725853024,0.0261442941312725,34.2220396976415,NA,NA
"I118.0864R7.19",88,"Valine",118.0863989,118.086804,431.2936762,545.4,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.08649, 100; 72.08144, 87.3",0.999794888525741,0.000722008272233297,3.43052725853024,0.943076840644047,64.786457914734,NA,NA
"I118.0864R7.19",88,"Valine",118.0863989,118.086804,431.2936762,545.4,"HILIC","HILIC",1,1,"118.08647, 100; 59.07371, 4.5","118.0865, 100; 72.08145, 77.8",0.999794888525741,0.000722008272233297,3.43052725853024,0.948673149698149,64.9730015498708,NA,NA
