"primary_key","MassFeature","compound_theoretical","massbank_match2","massbank_match3","mz_experimental","mz_theoretical","mz_massbank2","MH_mass_experimental","MH_mass_MoNA","z_experimental","z_theoretical","z_massbank2","z_massbank3","rt_sec_experimental","rt_sec_theoretical","column_experimental","column_theoretical","MS2_experimental","MS2_theoretical","MS2_massbank","ppm_mass_error1","massbank_ppm","mz_similarity_score1","mz_similarity_score2","mz_similarity_score3","rt_similarity_score1","MS2_cosine_similarity1","MS2_cosine_similarity2","total_similarity_score1","total_similarity_score2","confidence_rank","confidence_source"
7,"Malic Acid","Malic Acid",NA,NA,133.0137,133.0137,NA,NA,NA,-1,-1,NA,NA,718.2,718.2,"HILIC","HILIC","91.02903, 100; 132.05575, 59.6; 132.89921, 54.9; 133.05101, 52.1; 65.01332, 50.9; 67.02898, 44.3; 106.03997, 36.1; 133.03978, 35.8; 134.03501, 30.5; 132.98336, 28.6; 105.04472, 23.2; 81.04465, 17.4; 92.02419, 13.5; 132.03872, 11.8; 107.02399, 11.7; 134.03499, 11.4; 133.06182, 10.7; 92.03236, 8.9; 82.04024, 7.8; 92.01307, 7.4; 64.01808, 7.3; 132.86693, 7.1; 65.99733, 6.8; 133.9842, 4.9; 134.05041, 4.7; 50.0024, 4.6; 115.91967, 4.2; 90.01672, 4.2; 68.03022, 3.2; 68.02422, 3.1; 66.00902, 3; 132.03234, 2.9; 134.0714, 2.7; 106.04808, 2.5; 90.03382, 2.4; 68.013, 2.1; 66.01669, 2.1; 74.99264, 2; 106.02876, 1.8; 77.01338, 1.8; 90.00852, 1.6; 66.03375, 1.5; 89.01337, 1.4; 133.01465, 1.3; 134.05896, 1.2; 132.01941, 1.1; 107.03988, 0.8; 79.02903, 0.7; 93.00833, 0.7","71.01289, 100; 72.99189, 58.4; 59.01263, 7.2; 65.01327, 6; 144.89029, 1.2; 94.80223, 1; 154.26089, 0.9; 124.01382, 0.9; 55.76496, 0.9; 100.781, 0.9; 86.3415, 0.9; 58.69983, 0.8; 62.63095, 0.8; 52.10213, 0.8; 130.59012, 0.7; 111.65177, 0.6; 76.296, 0.6; 52.28483, 0.6; 133.37262, 0.6",NA,0,NA,1,NA,NA,1,0.0110644971023974,NA,67.0354832367466,NA,"1","Ingalls_Standards"
7,"Malic Acid","Malic Acid",NA,NA,133.0137,133.0137,NA,NA,NA,-1,-1,NA,NA,718.2,718.2,"HILIC","HILIC","91.02903, 100; 132.05575, 59.6; 132.89921, 54.9; 133.05101, 52.1; 65.01332, 50.9; 67.02898, 44.3; 106.03997, 36.1; 133.03978, 35.8; 134.03501, 30.5; 132.98336, 28.6; 105.04472, 23.2; 81.04465, 17.4; 92.02419, 13.5; 132.03872, 11.8; 107.02399, 11.7; 134.03499, 11.4; 133.06182, 10.7; 92.03236, 8.9; 82.04024, 7.8; 92.01307, 7.4; 64.01808, 7.3; 132.86693, 7.1; 65.99733, 6.8; 133.9842, 4.9; 134.05041, 4.7; 50.0024, 4.6; 115.91967, 4.2; 90.01672, 4.2; 68.03022, 3.2; 68.02422, 3.1; 66.00902, 3; 132.03234, 2.9; 134.0714, 2.7; 106.04808, 2.5; 90.03382, 2.4; 68.013, 2.1; 66.01669, 2.1; 74.99264, 2; 106.02876, 1.8; 77.01338, 1.8; 90.00852, 1.6; 66.03375, 1.5; 89.01337, 1.4; 133.01465, 1.3; 134.05896, 1.2; 132.01941, 1.1; 107.03988, 0.8; 79.02903, 0.7; 93.00833, 0.7","71.01292, 100; 72.99188, 58.8; 65.01328, 6.4; 59.01263, 6.1; 115.00262, 4.4; 131.24557, 1; 51.48199, 1; 72.29086, 0.9; 69.6661, 0.9; 68.67973, 0.9; 130.35997, 0.9; 71.31929, 0.8; 89.02317, 0.8; 112.65063, 0.8; 52.03097, 0.7; 90.25783, 0.7; 110.37774, 0.7; 58.32933, 0.7; 60.43694, 0.6",NA,0,NA,1,NA,NA,1,0.0140559397545208,NA,67.1351979918174,NA,"1","Ingalls_Standards"
8,"Amino Propanesulfonic Acid","Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,NA,NA,-1,-1,NA,NA,689.4,689.4,"HILIC","HILIC","136.89084, 100; 137.89087, 84; 96.05559, 21.6; 138.88915, 16.3; 111.9364, 13.9; 138.06852, 13.6; 137.93959, 10.4; 137.03464, 6.6; 96.04438, 6.5; 97.03955, 5.8; 67.02898, 5.6; 138.01971, 5.5; 66.00856, 5.4; 138.0299, 4.9; 95.02395, 3.9; 138.89506, 3.9; 82.03989, 3.4; 139.05031, 3.3; 81.04463, 3.2; 109.03958, 3; 68.01299, 3; 110.03488, 3; 137.07095, 2.9; 95.06029, 2.6; 137.04966, 2.2; 111.0189, 2.1; 120.01927, 2; 99.92473, 1.9; 96.00792, 1.6; 97.05077, 1.5; 58.0286, 1.3; 65.01331, 1.2; 110.92487, 1.1; 82.02864, 1.1; 136.86189, 1.1; 83.0239, 1; 139.01394, 0.7; 94.02868, 0.7; 154.96771, 0.7; 65.99736, 0.7; 138.03783, 0.6; 97.02693, 0.6; 66.03362, 0.6; 136.95712, 0.6","138.02222, 100; 79.95612, 75.4; 111.93628, 8.8; 80.96392, 5.2; 137.93947, 3.9; 108.02049, 2.6; 96.05552, 0.7; 64.96899, 0.7",NA,0,NA,1,NA,NA,1,0.363608082650821,NA,78.7869360883607,NA,"1","Ingalls_Standards"
8,"Amino Propanesulfonic Acid","Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,NA,NA,-1,-1,NA,NA,689.4,689.4,"HILIC","HILIC","136.89084, 100; 137.89087, 84; 96.05559, 21.6; 138.88915, 16.3; 111.9364, 13.9; 138.06852, 13.6; 137.93959, 10.4; 137.03464, 6.6; 96.04438, 6.5; 97.03955, 5.8; 67.02898, 5.6; 138.01971, 5.5; 66.00856, 5.4; 138.0299, 4.9; 95.02395, 3.9; 138.89506, 3.9; 82.03989, 3.4; 139.05031, 3.3; 81.04463, 3.2; 109.03958, 3; 68.01299, 3; 110.03488, 3; 137.07095, 2.9; 95.06029, 2.6; 137.04966, 2.2; 111.0189, 2.1; 120.01927, 2; 99.92473, 1.9; 96.00792, 1.6; 97.05077, 1.5; 58.0286, 1.3; 65.01331, 1.2; 110.92487, 1.1; 82.02864, 1.1; 136.86189, 1.1; 83.0239, 1; 139.01394, 0.7; 94.02868, 0.7; 154.96771, 0.7; 65.99736, 0.7; 138.03783, 0.6; 97.02693, 0.6; 66.03362, 0.6; 136.95712, 0.6","138.02235, 100; 79.95617, 78; 111.93644, 8; 80.96401, 5; 137.93969, 3.9; 108.0206, 2.1; 64.96908, 0.6",NA,0,NA,1,NA,NA,1,0.355238268010065,NA,78.5079422670022,NA,"1","Ingalls_Standards"
8,"Amino Propanesulfonic Acid","Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,NA,NA,-1,-1,NA,NA,689.4,689.4,"HILIC","HILIC","136.89084, 100; 137.89087, 84; 96.05559, 21.6; 138.88915, 16.3; 111.9364, 13.9; 138.06852, 13.6; 137.93959, 10.4; 137.03464, 6.6; 96.04438, 6.5; 97.03955, 5.8; 67.02898, 5.6; 138.01971, 5.5; 66.00856, 5.4; 138.0299, 4.9; 95.02395, 3.9; 138.89506, 3.9; 82.03989, 3.4; 139.05031, 3.3; 81.04463, 3.2; 109.03958, 3; 68.01299, 3; 110.03488, 3; 137.07095, 2.9; 95.06029, 2.6; 137.04966, 2.2; 111.0189, 2.1; 120.01927, 2; 99.92473, 1.9; 96.00792, 1.6; 97.05077, 1.5; 58.0286, 1.3; 65.01331, 1.2; 110.92487, 1.1; 82.02864, 1.1; 136.86189, 1.1; 83.0239, 1; 139.01394, 0.7; 94.02868, 0.7; 154.96771, 0.7; 65.99736, 0.7; 138.03783, 0.6; 97.02693, 0.6; 66.03362, 0.6; 136.95712, 0.6","138.02224, 100; 79.95617, 74.3; 111.93633, 8.8; 80.96405, 5.6; 137.93949, 4.3; 108.02053, 2.9; 96.0555, 0.8; 64.96905, 0.7",NA,0,NA,1,NA,NA,1,0.365191420087954,NA,78.8397140029318,NA,"1","Ingalls_Standards"
8,"Amino Propanesulfonic Acid","Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,NA,NA,-1,-1,NA,NA,689.4,689.4,"HILIC","HILIC","136.89084, 100; 137.89087, 84; 96.05559, 21.6; 138.88915, 16.3; 111.9364, 13.9; 138.06852, 13.6; 137.93959, 10.4; 137.03464, 6.6; 96.04438, 6.5; 97.03955, 5.8; 67.02898, 5.6; 138.01971, 5.5; 66.00856, 5.4; 138.0299, 4.9; 95.02395, 3.9; 138.89506, 3.9; 82.03989, 3.4; 139.05031, 3.3; 81.04463, 3.2; 109.03958, 3; 68.01299, 3; 110.03488, 3; 137.07095, 2.9; 95.06029, 2.6; 137.04966, 2.2; 111.0189, 2.1; 120.01927, 2; 99.92473, 1.9; 96.00792, 1.6; 97.05077, 1.5; 58.0286, 1.3; 65.01331, 1.2; 110.92487, 1.1; 82.02864, 1.1; 136.86189, 1.1; 83.0239, 1; 139.01394, 0.7; 94.02868, 0.7; 154.96771, 0.7; 65.99736, 0.7; 138.03783, 0.6; 97.02693, 0.6; 66.03362, 0.6; 136.95712, 0.6","138.02221, 100; 79.95615, 74.1; 111.93633, 7.9; 80.96397, 5.3; 137.93953, 3.7; 108.02057, 1.9; 64.96905, 0.8",NA,0,NA,1,NA,NA,1,0.355244615021213,NA,78.5081538340404,NA,"1","Ingalls_Standards"
8,"Amino Propanesulfonic Acid","Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,NA,NA,-1,-1,NA,NA,689.4,689.4,"HILIC","HILIC","136.89084, 100; 137.89087, 84; 96.05559, 21.6; 138.88915, 16.3; 111.9364, 13.9; 138.06852, 13.6; 137.93959, 10.4; 137.03464, 6.6; 96.04438, 6.5; 97.03955, 5.8; 67.02898, 5.6; 138.01971, 5.5; 66.00856, 5.4; 138.0299, 4.9; 95.02395, 3.9; 138.89506, 3.9; 82.03989, 3.4; 139.05031, 3.3; 81.04463, 3.2; 109.03958, 3; 68.01299, 3; 110.03488, 3; 137.07095, 2.9; 95.06029, 2.6; 137.04966, 2.2; 111.0189, 2.1; 120.01927, 2; 99.92473, 1.9; 96.00792, 1.6; 97.05077, 1.5; 58.0286, 1.3; 65.01331, 1.2; 110.92487, 1.1; 82.02864, 1.1; 136.86189, 1.1; 83.0239, 1; 139.01394, 0.7; 94.02868, 0.7; 154.96771, 0.7; 65.99736, 0.7; 138.03783, 0.6; 97.02693, 0.6; 66.03362, 0.6; 136.95712, 0.6","79.95613, 100; 138.02209, 37.3; 111.93631, 5.9; 80.96396, 4.4; 108.0205, 1.8; 137.93951, 0.7",NA,0,NA,1,NA,NA,1,0.322604251919773,NA,77.4201417306591,NA,"1","Ingalls_Standards"
8,"Amino Propanesulfonic Acid","Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,NA,NA,-1,-1,NA,NA,689.4,689.4,"HILIC","HILIC","136.89084, 100; 137.89087, 84; 96.05559, 21.6; 138.88915, 16.3; 111.9364, 13.9; 138.06852, 13.6; 137.93959, 10.4; 137.03464, 6.6; 96.04438, 6.5; 97.03955, 5.8; 67.02898, 5.6; 138.01971, 5.5; 66.00856, 5.4; 138.0299, 4.9; 95.02395, 3.9; 138.89506, 3.9; 82.03989, 3.4; 139.05031, 3.3; 81.04463, 3.2; 109.03958, 3; 68.01299, 3; 110.03488, 3; 137.07095, 2.9; 95.06029, 2.6; 137.04966, 2.2; 111.0189, 2.1; 120.01927, 2; 99.92473, 1.9; 96.00792, 1.6; 97.05077, 1.5; 58.0286, 1.3; 65.01331, 1.2; 110.92487, 1.1; 82.02864, 1.1; 136.86189, 1.1; 83.0239, 1; 139.01394, 0.7; 94.02868, 0.7; 154.96771, 0.7; 65.99736, 0.7; 138.03783, 0.6; 97.02693, 0.6; 66.03362, 0.6; 136.95712, 0.6","79.95615, 100; 138.02213, 38.6; 111.93633, 6.7; 80.96394, 4.8; 108.02053, 1.7; 137.93935, 0.8; 64.96906, 0.7",NA,0,NA,1,NA,NA,1,0.32543581976317,NA,77.514527325439,NA,"1","Ingalls_Standards"
8,"Amino Propanesulfonic Acid","Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,NA,NA,-1,-1,NA,NA,689.4,689.4,"HILIC","HILIC","136.89084, 100; 137.89087, 84; 96.05559, 21.6; 138.88915, 16.3; 111.9364, 13.9; 138.06852, 13.6; 137.93959, 10.4; 137.03464, 6.6; 96.04438, 6.5; 97.03955, 5.8; 67.02898, 5.6; 138.01971, 5.5; 66.00856, 5.4; 138.0299, 4.9; 95.02395, 3.9; 138.89506, 3.9; 82.03989, 3.4; 139.05031, 3.3; 81.04463, 3.2; 109.03958, 3; 68.01299, 3; 110.03488, 3; 137.07095, 2.9; 95.06029, 2.6; 137.04966, 2.2; 111.0189, 2.1; 120.01927, 2; 99.92473, 1.9; 96.00792, 1.6; 97.05077, 1.5; 58.0286, 1.3; 65.01331, 1.2; 110.92487, 1.1; 82.02864, 1.1; 136.86189, 1.1; 83.0239, 1; 139.01394, 0.7; 94.02868, 0.7; 154.96771, 0.7; 65.99736, 0.7; 138.03783, 0.6; 97.02693, 0.6; 66.03362, 0.6; 136.95712, 0.6","79.95615, 100; 111.93635, 4.5; 80.96394, 1.4; 66.03368, 0.7; 94.02865, 0.6",NA,0,NA,1,NA,NA,1,0.0585610157633953,NA,68.6187005254465,NA,"1","Ingalls_Standards"
8,"Amino Propanesulfonic Acid","Amino Propanesulfonic Acid",NA,NA,138.022491,138.022491,NA,NA,NA,-1,-1,NA,NA,689.4,689.4,"HILIC","HILIC","136.89084, 100; 137.89087, 84; 96.05559, 21.6; 138.88915, 16.3; 111.9364, 13.9; 138.06852, 13.6; 137.93959, 10.4; 137.03464, 6.6; 96.04438, 6.5; 97.03955, 5.8; 67.02898, 5.6; 138.01971, 5.5; 66.00856, 5.4; 138.0299, 4.9; 95.02395, 3.9; 138.89506, 3.9; 82.03989, 3.4; 139.05031, 3.3; 81.04463, 3.2; 109.03958, 3; 68.01299, 3; 110.03488, 3; 137.07095, 2.9; 95.06029, 2.6; 137.04966, 2.2; 111.0189, 2.1; 120.01927, 2; 99.92473, 1.9; 96.00792, 1.6; 97.05077, 1.5; 58.0286, 1.3; 65.01331, 1.2; 110.92487, 1.1; 82.02864, 1.1; 136.86189, 1.1; 83.0239, 1; 139.01394, 0.7; 94.02868, 0.7; 154.96771, 0.7; 65.99736, 0.7; 138.03783, 0.6; 97.02693, 0.6; 66.03362, 0.6; 136.95712, 0.6","79.95613, 100; 111.93635, 3.8; 80.96394, 1.3; 94.02867, 0.6",NA,0,NA,1,NA,NA,1,0.0541977211244696,NA,68.4732573708156,NA,"1","Ingalls_Standards"
9,"I139.0157R7.24",NA,NA,NA,139.0156775,NA,NA,NA,NA,-1,NA,NA,NA,434.5020319,NA,"HILIC",NA,"109.00492, 100; 139.01561, 62.7; 96.05563, 51.3; 97.03963, 45.6; 140.02449, 41.4; 140.00127, 37.2; 82.03988, 29.6; 76.97941, 28.9; 139.05044, 28.6; 138.06622, 26.4; 73.02829, 23.2; 139.03164, 21.7; 98.03489, 19.8; 97.0496, 19.1; 139.00649, 17.9; 96.04441, 16.6; 83.02397, 14; 140.04568, 13.5; 140.07091, 13.1; 139.06171, 11.3; 113.93408, 11.2; 106.98929, 10.1; 58.02864, 9.9; 81.04468, 9.6; 98.02361, 6.8; 112.03939, 6.7; 67.02904, 6.3; 95.06038, 6; 109.03971, 6; 97.05894, 5.9; 78.95783, 5.4; 138.85925, 5.4; 66.00865, 4.7; 139.9372, 4.1; 104.02454, 4; 139.0697, 4; 139.89622, 3.9; 95.02408, 3.4; 137.93954, 3.2; 111.93636, 3.2; 98.97451, 3; 68.013, 2.9; 111.05537, 2; 56.69044, 1.6; 140.03418, 1.5; 113.01321, 1.4; 111.01902, 1.3; 138.03003, 1.3; 97.97942, 1; 96.00817, 1; 101.20042, 1; 77.2853, 1; 110.035, 1; 95.92675, 0.9; 77.5557, 0.9; 94.94268, 0.9; 88.93517, 0.9; 112.93657, 0.9; 83.37512, 0.9; 82.02885, 0.9; 87.78281, 0.8; 76.02653, 0.8; 143.50479, 0.8; 83.04288, 0.8; 60.41332, 0.8; 82.96489, 0.8; 64.95054, 0.8; 63.89548, 0.8; 105.65414, 0.8; 86.72137, 0.8; 86.02361, 0.8; 72.71099, 0.8; 62.73767, 0.8; 95.2091, 0.8; 138.01886, 0.7; 93.27591, 0.7; 77.99494, 0.7; 109.53127, 0.7; 78.97626, 0.7; 62.15924, 0.7; 115.66106, 0.7; 79.29837, 0.7; 91.92517, 0.7; 135.23346, 0.7; 56.61347, 0.7; 51.57388, 0.7; 57.13312, 0.7; 64.15425, 0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"I148.9235R3.57",NA,NA,NA,148.9234908,NA,NA,NA,NA,-1,NA,NA,NA,214.0767263,NA,"HILIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"DHPS","Orotic Acid",NA,NA,155.001422,155.009283,NA,NA,NA,-1,-1,NA,NA,640.2,251.7,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","111.01887, 100; 154.94649, 4; 155.009, 1.4",NA,50.7130918089574,NA,0.925663824034841,NA,NA,3.83587833842691e-37,0.0846346599334287,NA,33.6766161322757,NA,NA,NA
11,"DHPS","Orotic Acid",NA,NA,155.001422,155.009283,NA,NA,NA,-1,-1,NA,NA,640.2,251.7,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","111.01881, 100; 154.94641, 4.7; 155.00887, 1.4",NA,50.7130918089574,NA,0.925663824034841,NA,NA,3.83587833842691e-37,0.0896693373845226,NA,33.8444387139788,NA,NA,NA
11,"DHPS","Orotic Acid",NA,NA,155.001422,155.009283,NA,NA,NA,-1,-1,NA,NA,640.2,251.7,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","111.01887, 100; 154.9465, 4.6; 155.00891, 1.1",NA,50.7130918089574,NA,0.925663824034841,NA,NA,3.83587833842691e-37,0.0879338159941831,NA,33.7865880009675,NA,NA,NA
11,"DHPS","Orotic Acid",NA,NA,155.001422,155.009283,NA,NA,NA,-1,-1,NA,NA,640.2,251.7,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","111.0189, 100; 154.94652, 4.8; 155.00908, 1.1",NA,50.7130918089574,NA,0.925663824034841,NA,NA,3.83587833842691e-37,0.089300731808241,NA,33.8321518614361,NA,NA,NA
11,"DHPS","Orotic Acid",NA,NA,155.001422,155.009283,NA,NA,NA,-1,-1,NA,NA,640.2,251.7,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","111.01888, 100; 154.94649, 4.8; 67.02898, 2.2; 68.01296, 1",NA,50.7130918089574,NA,0.925663824034841,NA,NA,3.83587833842691e-37,0.0791094107455599,NA,33.4924411593467,NA,NA,NA
11,"DHPS","Orotic Acid",NA,NA,155.001422,155.009283,NA,NA,NA,-1,-1,NA,NA,640.2,251.7,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","111.01885, 100; 154.94648, 5; 67.02856, 2.3; 68.01296, 1",NA,50.7130918089574,NA,0.925663824034841,NA,NA,3.83587833842691e-37,0.0804792754430288,NA,33.538103315929,NA,NA,NA
11,"DHPS","Orotic Acid",NA,NA,155.001422,155.009283,NA,NA,NA,-1,-1,NA,NA,640.2,251.7,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","154.94645, 100; 111.01883, 62.3; 76.96832, 35.6; 67.02934, 32.1; 68.01335, 31.4; 94.97888, 14.3; 65.9973, 9.3; 172.95704, 8.9; 65.01328, 6; 50.00237, 1.8; 102.14141, 1.1; 141.28502, 1.1; 61.23321, 1; 152.98563, 1; 169.69794, 0.9; 70.2982, 0.9; 140.90028, 0.9; 138.68039, 0.9; 56.82533, 0.9; 75.82647, 0.9; 69.72949, 0.9",NA,50.7130918089574,NA,0.925663824034841,NA,NA,3.83587833842691e-37,0.170227362671254,NA,36.5297062235365,NA,NA,NA
11,"DHPS","Orotic Acid",NA,NA,155.001422,155.009283,NA,NA,NA,-1,-1,NA,NA,640.2,251.7,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","154.94646, 100; 111.01885, 62.3; 76.96885, 34.8; 67.02858, 28.8; 68.01248, 27.7; 94.97879, 17.3; 172.9573, 8.5; 65.99732, 8.4; 65.01329, 5.6; 50.00232, 1.1; 174.53076, 0.9; 53.60215, 0.9; 56.92197, 0.9; 75.57475, 0.8; 113.43199, 0.8; 70.95829, 0.8; 84.3746, 0.8",NA,50.7130918089574,NA,0.925663824034841,NA,NA,3.83587833842691e-37,0.172198010920157,NA,36.5953944985,NA,NA,NA
11,"DHPS","DHPS",NA,NA,155.001422,155.001422,NA,NA,NA,-1,-1,NA,NA,640.2,640.2,"HILIC","HILIC","156.0116, 100; 92.04942, 46.9; 155.03551, 24; 156.05585, 11.5; 155.86484, 9; 154.94649, 7.5; 155.05843, 6.2; 79.97997, 2.7; 93.04459, 2.5; 128.02423, 2.4; 137.03464, 2.3; 78.97205, 2; 65.01334, 2; 102.00859, 1.8; 156.03098, 1.8; 154.86795, 1.7; 89.01338, 1.6; 129.04459, 1.5; 154.96745, 1.2; 101.01348, 1.2; 156.03941, 1.1; 132.98351, 1.1; 154.04027, 1; 136.95715, 0.9; 90.00868, 0.9; 154.02744, 0.9; 111.06841, 0.9; 154.91377, 0.8; 154.06157, 0.7; 155.0238, 0.7; 112.05054, 0.7; 114.00858, 0.6; 82.04004, 0.6; 58.02867, 0.6","155.00103, 100; 94.97965, 36.4; 79.95615, 6.3; 154.94653, 4.1; 136.99035, 3.5; 78.98475, 0.6",NA,0,NA,1,NA,NA,1,0.0391461759525164,NA,67.9715391984172,NA,"1","Ingalls_Standards"
