"compound","mz","rt","column","z","file_name","MS2"
"Indole 3 carbinol",146.060589,143.7,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg1",NA
"Indole 3 carbinol",146.060589,143.7,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg2",NA
"Indole 3 carbinol",146.060589,143.7,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg1",NA
"Indole 3 carbinol",146.060589,143.7,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg2",NA
"Indole 3 carbinol",146.060589,143.7,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg1",NA
"Indole 3 carbinol",146.060589,143.7,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg2",NA
"Indole 3 carbinol",146.060589,143.7,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg1",NA
"Indole 3 carbinol",146.060589,143.7,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg2",NA
"Indole 3 Pyruvic Acid",202.050419,142.5,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg1","202.05028, 100; 158.06021, 34.5; 130.06519, 25.4; 174.05528, 20.8; 116.04935, 14.4; 83.04903, 12.8; 128.04948, 11.3; 102.0265, 10.8; 101.02328, 9.8; 137.79311, 6.5; 179.92093, 6.4; 123.01093, 6; 186.58144, 5.8; 65.10679, 5.6; 58.77141, 5.6; 56.96677, 5.5; 96.18923, 5.1; 57.50737, 5"
"Indole 3 Pyruvic Acid",202.050419,142.5,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg2","202.05028, 100; 130.06519, 31.8; 158.06032, 27.7; 174.05516, 18.5; 116.04941, 17.5; 128.04961, 12.4; 101.02316, 12.4; 83.04895, 9.8; 102.02674, 5.8; 155.72469, 5.5; 67.09956, 4.9; 189.58386, 4.9; 124.12243, 4.7; 202.07317, 4.7; 173.42348, 4.7; 141.32584, 4.6; 79.85226, 4.5; 76.26797, 4.4; 67.69819, 4.3; 118.04775, 4.1"
"Indole 3 Pyruvic Acid",202.050419,142.5,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg1","222.33975, 100; 202.0504, 93.9; 130.06505, 93.2; 222.35254, 64.9; 116.04939, 51.1; 128.04944, 43.1; 196.79654, 37.7; 77.22978, 36.5; 60.21323, 36.3; 59.8222, 35.4; 56.92593, 35.1; 90.21835, 35.1; 129.75359, 34.4; 192.74983, 34.3; 190.26849, 34; 115.02882, 32.7; 109.81536, 32.6; 106.75766, 32.5; 130.11079, 32.5; 105.1209, 32; 123.38251, 31.7; 103.69282, 31.3; 72.52829, 31"
"Indole 3 Pyruvic Acid",202.050419,142.5,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg2","202.05048, 100; 116.04971, 67; 158.06052, 49.1; 130.06557, 41.8; 128.04962, 34.2; 94.71492, 32.3; 113.58588, 31.6; 125.02458, 30.4; 174.68214, 29.7; 205.43861, 29.5; 60.6534, 29.4; 96.02052, 29.2; 133.08331, 28.7; 64.33249, 27.8; 71.48642, 27.2; 101.95882, 26.6"
"Indole 3 Pyruvic Acid",202.050419,142.5,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg1","221.06096, 100; 130.06528, 45.8; 128.04944, 45.3; 221.04785, 37.9; 154.49681, 26; 116.04998, 24.9; 70.70172, 23; 170.30592, 22.2; 106.22253, 20.3; 98.85858, 19.7; 107.72319, 19.2; 119.96199, 18.4; 116.53684, 18; 178.87424, 17.3; 88.56239, 17.1; 159.16005, 16.9; 86.75249, 16.9; 97.93086, 15.8"
"Indole 3 Pyruvic Acid",202.050419,142.5,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg2","128.04956, 100; 116.04916, 88.9; 142.02873, 88.8; 94.69533, 67.4; 111.04411, 66.5; 68.32032, 65; 206.201, 64.5; 75.17645, 63.9; 91.09081, 63.1; 56.05027, 62.9; 182.24474, 61.1; 71.97777, 61; 168.81526, 60.7; 100.62336, 60.6; 51.95957, 60; 103.87786, 59.8; 50.47219, 58.5; 110.03478, 58.2; 79.19687, 56.6; 54.70176, 56.4; 67.32143, 56; 50.50647, 54.7; 74.62022, 54.6; 64.7021, 53.7; 57.67715, 52.7"
"Indole 3 Pyruvic Acid",202.050419,142.5,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg1","218.74721, 100; 65.99734, 10.4; 79.41415, 9.8; 138.26477, 9.1; 127.70097, 8.7; 112.37073, 8.6; 91.23055, 7.9; 87.14468, 7.8; 59.10514, 7.7; 52.89001, 7.7; 72.24016, 7.6"
"Indole 3 Pyruvic Acid",202.050419,142.5,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg2","135.38617, 100; 98.8611, 95; 171.03026, 92.9; 79.95616, 90.7; 89.74366, 88.2; 55.66176, 86.1; 58.9247, 85.8; 52.20017, 84.3; 63.40888, 75.6"
"PQS",260.165054,129.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos1","260.16444, 100; 217.49739, 1.3; 217.48409, 1.1"
"PQS",260.165054,129.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_20pos2","260.16475, 100; 217.47154, 1.4"
"PQS",260.165054,129.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos1","260.16437, 100; 217.45811, 1.1; 217.47089, 0.8; 175.06299, 0.7"
"PQS",260.165054,129.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_35pos2","260.16457, 100; 217.45631, 1.2; 217.44246, 0.7"
"PQS",260.165054,129.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos1","260.16438, 100; 175.06281, 20.3; 188.07064, 1.5; 217.4697, 1.4; 217.48477, 1; 176.07035, 0.8; 224.49365, 0.7"
"PQS",260.165054,129.6,"HILIC",1,"201110_Std_4uMStdsMix1InH2O_50pos2","260.16467, 100; 175.06297, 19; 217.56166, 3.4; 188.07095, 1.5; 217.54845, 0.9; 176.07073, 0.7; 189.07867, 0.6"
"PQS",260.165054,129.6,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos1","146.06002, 100; 147.06783, 54.8; 175.06285, 33.3; 188.07053, 20; 104.04987, 15.3; 130.06529, 10.9; 118.06535, 9.5; 133.05238, 8.3; 217.46062, 8; 93.05784, 5.9; 119.07316, 3.4; 91.05474, 3; 105.03377, 1.9; 129.05745, 1.9; 103.05467, 1.8; 217.4476, 1.7; 174.05479, 1.6; 117.05755, 1.6; 227.53091, 1.3; 160.07582, 1; 174.05515, 0.9; 95.04964, 0.9; 115.05437, 0.9; 132.08078, 0.8; 102.04665, 0.8; 78.04681, 0.7; 158.06056, 0.7; 233.80766, 0.7; 277.93948, 0.7; 123.37792, 0.7; 86.43313, 0.7; 124.08874, 0.7; 227.51703, 0.7; 75.04362, 0.7; 57.16086, 0.6; 54.53001, 0.6; 132.04518, 0.6; 69.05267, 0.6; 88.40981, 0.6; 103.15897, 0.6; 117.03814, 0.6; 161.88553, 0.6; 80.15015, 0.6; 54.40349, 0.6; 86.16228, 0.6; 54.29535, 0.6; 154.88782, 0.6; 111.82273, 0.6; 50.93111, 0.6; 58.46375, 0.6; 125.26596, 0.6; 89.15453, 0.6; 202.08751, 0.6"
"PQS",260.165054,129.6,"HILIC",1,"201119_Std_4uMStdsMix1InH2O_100pos2","146.06011, 100; 147.06796, 48.2; 175.06297, 28.3; 188.07076, 20; 104.04999, 14.8; 130.06533, 11.6; 133.05249, 9.4; 118.0655, 9.1; 93.05777, 6.7; 217.45084, 5.5; 217.43625, 4.2; 119.07317, 3.1; 78.04699, 2.8; 105.03397, 2.3; 91.05482, 2.1; 132.08107, 2; 174.05511, 1.9; 117.05762, 1.5; 147.06142, 1.5; 142.06541, 1.4; 95.04972, 1.2; 227.49255, 1.2; 175.07108, 1.1; 160.07605, 1.1; 129.05748, 1; 217.47038, 1; 217.42628, 0.9; 174.05476, 0.9; 96.15322, 0.8; 169.57602, 0.7; 101.99181, 0.7; 128.04982, 0.7; 115.05473, 0.7; 123.98497, 0.7; 116.04978, 0.7; 227.47958, 0.7; 67.12404, 0.7; 183.80719, 0.7; 212.85513, 0.7; 229.98819, 0.6; 73.1568, 0.6; 231.58148, 0.6; 80.91183, 0.6; 105.81084, 0.6; 54.56721, 0.6; 68.59599, 0.6; 52.23795, 0.6; 91.85117, 0.6; 71.4597, 0.6; 114.09374, 0.6; 121.40858, 0.6; 160.77037, 0.6; 99.851, 0.6; 126.8084, 0.6; 137.91484, 0.6; 53.00536, 0.6; 205.48367, 0.6; 95.44406, 0.6; 118.62245, 0.6; 59.04707, 0.6; 64.17996, 0.6; 73.02998, 0.6; 201.66406, 0.6"
"FAD",784.149317,455.1,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg1","437.0872, 100; 96.9684, 86.3; 346.05588, 83.4; 180.98986, 58.2; 78.9578, 33.7; 784.15082, 13.4; 716.8194, 12.7; 301.93478, 9.4; 544.92798, 9.2; 716.69635, 8.3; 301.95932, 5.1; 195.00569, 4.9; 716.77655, 4.6; 408.01053, 4.5; 346.0795, 4.1; 218.35214, 3.3; 175.27267, 3.2; 261.61749, 3.1; 290.55389, 3.1; 371.4664, 3; 365.4549, 3; 365.39545, 3; 172.59814, 3; 441.76337, 2.9; 559.72937, 2.8; 273.03009, 2.8; 172.5318, 2.8; 334.52734, 2.8; 86.6862, 2.8; 54.75282, 2.8; 97.57529, 2.7; 61.56189, 2.7; 102.28014, 2.7; 128.4312, 2.7; 114.30508, 2.7; 208.17125, 2.7; 65.35914, 2.7; 99.91759, 2.7; 94.58875, 2.6; 208.96304, 2.6; 153.55051, 2.6; 100.32383, 2.6; 115.08931, 2.6; 56.73611, 2.5; 152.13159, 2.5; 165.28828, 2.5; 101.08305, 2.5; 102.24675, 2.4; 117.61468, 2.4; 189.17819, 2.4; 61.8584, 2.4; 74.35254, 2.4; 119.1125, 2.4; 95.71918, 2.4; 120.01997, 2.3; 57.09642, 2.3"
"FAD",784.149317,455.1,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg2","437.08691, 100; 346.05595, 81.9; 96.96843, 74.8; 180.98997, 58; 78.95783, 22.8; 219.8876, 15.3; 784.15344, 10.6; 225.05049, 4.8; 408.01212, 4.7; 219.90076, 4.3; 517.05286, 2.7; 195.00589, 2.6; 182.63853, 2.4; 465.81937, 2.4; 221.162, 2.3; 94.04654, 2.3; 197.31442, 2.3; 397.07471, 2.3; 232.59079, 2.3; 190.81078, 2.2; 291.52148, 2.2; 84.00295, 2.2; 72.69008, 2.2; 555.19861, 2.2; 146.0923, 2.2; 412.20511, 2.2; 634.53949, 2.2; 148.32013, 2.2; 145.58432, 2.1; 141.50365, 2; 244.67809, 2; 550.32886, 2; 93.92771, 2; 145.81473, 2; 67.12414, 2; 68.10087, 2; 108.54503, 2; 55.5319, 1.9; 69.46635, 1.9; 105.93826, 1.9; 84.95556, 1.9; 151.28848, 1.9; 57.11441, 1.9; 60.08931, 1.9; 179.4222, 1.9; 82.41508, 1.9; 66.13715, 1.8; 92.50981, 1.8; 56.4231, 1.8; 67.16521, 1.8; 56.57534, 1.8"
"FAD",784.149317,455.1,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg1","96.96845, 100; 78.95784, 89.1; 180.99001, 8; 158.9244, 4.4; 218.56708, 4; 162.97946, 3.3; 134.0463, 2.7; 346.05536, 2.6; 255.08795, 2.3; 221.43549, 2.1; 195.00619, 2.1; 241.07295, 1.9; 150.97934, 1.2; 176.93539, 0.9; 272.95761, 0.9; 211.00061, 0.9; 408.01178, 0.7; 96.96488, 0.7; 174.97935, 0.7"
"FAD",784.149317,455.1,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg2","96.96843, 100; 78.95783, 82.7; 180.99013, 7.7; 158.92459, 4.6; 134.04623, 3; 162.9793, 2.8; 346.05591, 2.4; 255.08907, 1.8; 195.00578, 1.6; 716.91681, 1.5; 241.07291, 1.3; 272.95755, 1; 150.97919, 1; 211.00082, 1; 227.22881, 0.8; 176.93539, 0.6; 180.998, 0.6; 138.97897, 0.6"
"FAD",784.149317,455.1,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg1","78.95784, 100; 96.96844, 59.8; 134.0462, 5.7; 158.92454, 5.1; 218.58781, 2.6; 162.9794, 2; 212.0825, 1.3; 255.08907, 0.8; 241.07315, 0.7; 218.57477, 0.7; 195.00571, 0.6; 227.24907, 0.6; 150.97934, 0.6; 138.97934, 0.6"
"FAD",784.149317,455.1,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg2","78.95782, 100; 96.96842, 60.9; 134.04617, 5.4; 158.9246, 5; 217.68558, 4.1; 162.97942, 2; 212.08295, 1.5; 241.07362, 1.1; 138.97928, 0.8; 255.08887, 0.8; 62.96293, 0.7; 150.97935, 0.7; 195.00589, 0.6"
"FAD",784.149317,455.1,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg1","78.95785, 100; 96.9685, 2.3; 62.96292, 1.6; 134.04619, 1.2; 107.03526, 1.1"
"FAD",784.149317,455.1,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg2","78.95784, 100; 96.96841, 2.2; 62.96288, 1.7; 107.03511, 1.3; 134.0463, 0.9"
"glycerol 3 phosphate",171.005853,783.9,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg1","78.95781, 100; 171.00721, 13.9; 96.96842, 5.6; 171.06678, 3.3; 171.13815, 3.3; 65.01325, 2; 144.05565, 1.4; 171.10143, 1.2; 105.04467, 1.2; 89.01328, 0.9; 130.03996, 0.6; 127.07516, 0.6"
"glycerol 3 phosphate",171.005853,783.9,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg2","78.95787, 100; 171.00718, 14; 96.96847, 5.6; 171.0669, 5; 171.13831, 3.2; 65.0133, 2.4; 144.05589, 1.8; 105.04479, 1.5; 171.10179, 1.2; 89.01331, 1; 130.03987, 0.7; 171.01902, 0.6"
"glycerol 3 phosphate",171.005853,783.9,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg1","78.95786, 100; 96.96846, 6.7; 171.00959, 5.9; 171.06682, 2.9; 171.13842, 2.3; 171.00073, 1.9; 65.01329, 1.9; 144.05573, 1.5; 105.04467, 1.2; 89.01338, 1.1; 130.04, 0.6"
"glycerol 3 phosphate",171.005853,783.9,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg2","78.95784, 100; 96.96844, 6.7; 171.00851, 5.1; 171.06683, 3; 171.13831, 2.1; 65.01324, 1.8; 171.00467, 1.6; 144.05562, 1.5; 105.04471, 1.3; 89.01328, 1; 171.10187, 0.8; 127.07538, 0.6; 130.04016, 0.6"
"glycerol 3 phosphate",171.005853,783.9,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg1","78.95782, 100; 96.96841, 7.1; 65.01327, 1.7; 171.0099, 1.6; 89.01332, 1.3; 171.06682, 1; 105.04461, 0.9; 107.0491, 0.8; 144.05581, 0.7"
"glycerol 3 phosphate",171.005853,783.9,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg2","78.95782, 100; 96.96842, 7.4; 65.01326, 1.7; 89.01329, 1.3; 171.01223, 1.3; 171.06686, 0.8; 105.04465, 0.8; 144.05576, 0.8; 79.95606, 0.7; 107.04909, 0.7; 81.04453, 0.6"
"glycerol 3 phosphate",171.005853,783.9,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg1","78.95785, 100; 79.95616, 3.3; 96.96839, 1; 65.01333, 1"
"glycerol 3 phosphate",171.005853,783.9,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg2","78.95784, 100; 79.95614, 2.9; 96.96841, 1.1; 65.01328, 0.8; 62.9629, 0.6"
"NAD",662.101304,636,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg1","540.05307, 100; 220.1996, 56.8; 220.19199, 37; 220.2088, 27.2; 346.05685, 15; 272.95697, 9; 365.81628, 7.8; 298.82632, 7.7; 124.0473, 7.6; 460.86084, 7.5; 408.42661, 7.3; 158.47656, 7.3; 542.31616, 7; 483.31937, 7; 334.6243, 6.9; 54.78474, 6.9; 370.54285, 6.8; 415.38623, 6.7; 79.64861, 6.6; 128.68677, 6.5; 59.31452, 6.5; 647.32703, 6.5; 111.4175, 6.5; 117.31014, 6.4; 217.2025, 6.4; 412.90533, 6.3; 86.47642, 6.3; 271.41031, 6.2; 55.53609, 6.2; 486.11508, 6.2; 140.34651, 6.1; 100.36687, 6; 187.97186, 6; 55.02612, 6; 96.22641, 5.9; 73.64973, 5.9; 245.35136, 5.8; 72.93165, 5.8; 340.95746, 5.7; 265.14792, 5.6; 52.79879, 5.3"
"NAD",662.101304,636,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg2","214.48598, 100; 540.0538, 60.2; 216.99509, 32.8; 216.98178, 15.5; 272.95709, 9.1; 301.93512, 7; 154.14201, 4.9; 102.51269, 4; 71.15519, 3.9; 346.05649, 3.8; 98.56965, 3.8; 612.60071, 3.8; 277.38489, 3.8; 68.17581, 3.7; 217.38091, 3.6; 277.86356, 3.6; 384.754, 3.6; 97.52699, 3.5; 84.04129, 3.5; 624.03265, 3.5; 206.93781, 3.5; 209.47618, 3.5; 409.72263, 3.4; 291.60541, 3.4; 178.75456, 3.4; 87.17149, 3.4; 260.88385, 3.3; 90.64724, 3.3; 479.02478, 3.3; 106.0304, 3.3; 124.7655, 3.2; 58.54642, 3.2; 104.62078, 3.1; 99.56472, 3.1; 193.748, 3.1; 56.73354, 3.1; 115.57493, 3.1; 102.05201, 3; 78.95786, 3; 223.19292, 3; 65.35368, 3; 55.3598, 3; 82.16668, 3; 174.08092, 2.9; 83.10337, 2.9; 93.49488, 2.9; 86.64745, 2.8; 58.2635, 2.8; 138.41196, 2.8"
"NAD",662.101304,636,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg1","78.95783, 100; 158.92458, 31.5; 134.04623, 27.5; 221.61958, 20.2; 96.96848, 18.5; 272.95699, 10.1; 328.04515, 7.1; 174.97942, 6.8; 192.99016, 2.9; 408.01239, 2.1; 180.65054, 2; 426.021, 2; 120.29633, 1.9; 228.94716, 1.8; 241.61761, 1.8; 111.50253, 1.8; 360.66714, 1.7; 171.15001, 1.7; 136.96336, 1.7; 264.00369, 1.7; 147.61638, 1.7; 105.05777, 1.6; 63.03805, 1.6; 85.57921, 1.6; 645.54248, 1.6; 121.99185, 1.6; 124.02509, 1.6; 308.03784, 1.6; 196.5067, 1.6; 114.48975, 1.6; 102.37249, 1.6; 62.98097, 1.6; 302.10284, 1.5; 284.4679, 1.5; 52.00225, 1.5; 133.99991, 1.5; 81.67123, 1.5; 98.51607, 1.5; 75.58587, 1.4; 86.44353, 1.4; 83.63433, 1.4; 60.13738, 1.4; 176.52228, 1.4; 79.7932, 1.4; 87.99186, 1.4; 66.72871, 1.4; 60.75569, 1.4; 51.37136, 1.3; 67.01137, 1.3; 67.64091, 1.3"
"NAD",662.101304,636,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg2","78.95784, 100; 158.92448, 33.5; 134.04629, 26.6; 96.96843, 18; 272.95738, 13.2; 328.04578, 7.5; 174.97945, 6.7; 227.23268, 2.7; 368.85986, 2.4; 346.0567, 1.9; 408.01248, 1.9; 608.12732, 1.8; 600.97046, 1.8; 259.39853, 1.8; 156.78146, 1.8; 57.38643, 1.7; 691.86609, 1.7; 475.91592, 1.7; 274.77313, 1.7; 408.16864, 1.7; 69.23725, 1.7; 281.68011, 1.7; 52.02658, 1.7; 108.54746, 1.7; 99.22096, 1.7; 65.37291, 1.6; 551.01587, 1.6; 54.22957, 1.6; 60.79496, 1.6; 642.69965, 1.6; 151.53015, 1.6; 95.05988, 1.6; 358.87033, 1.6; 240.24669, 1.6; 52.69609, 1.6; 147.60036, 1.6; 68.91837, 1.6; 494.60361, 1.6; 82.92651, 1.5; 262.03152, 1.5; 90.51501, 1.5; 663.20587, 1.5; 63.34052, 1.5; 62.12023, 1.5; 196.65163, 1.5; 196.18301, 1.5; 110.841, 1.5; 149.41745, 1.5; 59.90458, 1.5; 207.89281, 1.5; 57.88258, 1.5; 149.02344, 1.4; 106.2689, 1.4; 90.32982, 1.4; 293.0983, 1.4; 126.63587, 1.4; 96.2268, 1.4; 67.17603, 1.4; 74.22596, 1.4"
"NAD",662.101304,636,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg1","78.95784, 100; 158.92442, 19.3; 134.0462, 15.9; 96.96848, 10.2; 218.42784, 9.2; 219.5013, 7.5; 174.97921, 1.8; 667.68207, 1; 430.83371, 1; 227.15601, 0.9; 123.94705, 0.9; 101.02795, 0.9; 62.96293, 0.9; 67.57484, 0.9; 159.48181, 0.9; 319.4906, 0.9; 62.12811, 0.9; 113.88338, 0.9; 398.61542, 0.9; 233.29175, 0.8; 103.32877, 0.8; 58.45614, 0.8; 50.71195, 0.8; 198.39626, 0.8; 79.37419, 0.8; 74.20045, 0.8; 100.41718, 0.8; 144.28215, 0.8; 220.68671, 0.8; 77.19712, 0.8; 228.32852, 0.8; 176.56775, 0.8; 189.76224, 0.8; 129.05362, 0.8; 95.1829, 0.8; 368.07928, 0.8; 227.38158, 0.8; 181.71782, 0.8; 169.7988, 0.7; 51.07414, 0.7; 199.60675, 0.7; 78.30936, 0.7; 51.6876, 0.7; 252.18227, 0.7; 90.55787, 0.7; 66.78172, 0.7; 159.51492, 0.7; 52.2962, 0.7; 143.39592, 0.7; 69.32984, 0.7"
"NAD",662.101304,636,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_50neg2","78.95783, 100; 158.92458, 20.6; 134.04607, 17.4; 96.96833, 10.5; 218.40204, 9.1; 218.47975, 8.4; 174.97958, 1.2; 154.06465, 1.1; 107.55817, 1.1; 301.93317, 1.1; 226.66127, 1; 554.69794, 1; 354.9541, 0.9; 437.78961, 0.9; 314.33963, 0.9; 222.11407, 0.9; 432.23508, 0.9; 352.33359, 0.9; 67.26508, 0.8; 67.60997, 0.8; 99.66124, 0.8; 276.34235, 0.8; 271.23294, 0.8; 385.79041, 0.8; 66.72537, 0.8; 64.63787, 0.8; 165.84334, 0.8; 225.57913, 0.8; 181.36823, 0.8; 56.57676, 0.8; 174.37674, 0.8; 65.15057, 0.8; 91.35028, 0.8; 294.21631, 0.8; 199.17004, 0.8; 204.92105, 0.8; 67.20138, 0.8; 75.15038, 0.7; 55.79055, 0.7"
"NAD",662.101304,636,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg1","78.95784, 100; 107.03513, 3.2; 134.04623, 2.2; 62.96291, 2.1; 227.21312, 0.9; 92.02412, 0.7"
"NAD",662.101304,636,"HILIC",-1,"201119_Std_4uMStdsMix2InH2O_100neg2","78.95783, 100; 62.96284, 2.5; 107.03519, 2.3; 224.05346, 2; 134.04628, 1.6; 92.02425, 1; 224.06688, 0.7"
"NADH",664.116954,675.6,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg1","664.11945, 100; 218.49789, 56.1; 397.02028, 21.2; 218.48448, 17.7; 408.01242, 17.2; 346.05533, 14.8; 78.95776, 14; 96.9682, 11.6; 301.96069, 11.5; 328.04611, 8.8; 219.26422, 8.1; 219.23776, 8; 196.66693, 7.6; 69.5985, 7.3; 477.38501, 7; 286.90564, 7; 545.74097, 6.9; 76.54324, 6.9; 53.68275, 6.8; 308.1124, 6.6; 147.92064, 6.5; 198.10748, 6.5; 567.12061, 6.4; 408.46594, 6.3; 167.59583, 6.3; 70.74938, 6; 66.3872, 6; 412.73044, 6; 246.06104, 6; 59.39582, 5.9; 237.18211, 5.9; 308.13257, 5.9; 89.78942, 5.8; 313.58093, 5.8; 395.53168, 5.8; 195.80878, 5.8; 137.37781, 5.8; 53.23392, 5.7; 97.13512, 5.7; 72.21687, 5.6; 115.61058, 5.6; 68.50113, 5.6; 59.06882, 5.6; 91.93818, 5.6; 69.49345, 5.5; 199.35536, 5.5; 121.87554, 5.5; 68.03391, 5.4; 64.72513, 5; 59.01758, 5"
"NADH",664.116954,675.6,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_20neg2","664.1181, 100; 397.02084, 28; 78.95785, 24.6; 408.0123, 16.6; 227.20119, 13.4; 346.05487, 8.1; 253.73859, 7.8; 428.19989, 7.8; 261.5444, 7.4; 61.69959, 7.1; 174.1478, 7.1; 435.03195, 7; 374.35181, 6.9; 61.70783, 6.7; 71.98462, 6.7; 52.79016, 6.7; 486.18414, 6.6; 52.11819, 6.6; 352.13043, 6.6; 85.20456, 6.5; 311.1918, 6.5; 54.86468, 6.5; 74.69555, 6.5; 159.21384, 6.4; 142.53796, 6.4; 343.04034, 6.4; 81.9117, 6.4; 194.77608, 6.3; 460.33594, 6.3; 107.49032, 6.3; 204.93866, 6.2; 180.03766, 6.2; 124.00768, 6.2; 73.88558, 6.1; 55.60838, 6.1; 55.61828, 6; 581.58618, 6; 61.08986, 6; 309.34888, 6; 172.03159, 5.9; 100.44178, 5.9; 162.33267, 5.9; 90.4866, 5.9; 77.01501, 5.8; 178.60469, 5.8; 179.89923, 5.7; 129.37659, 5.7; 52.36338, 5.6; 63.98259, 5.6; 116.91656, 5.6; 180.07045, 5.6; 62.22403, 5.5; 67.76827, 5.5; 72.2944, 5.4; 79.61198, 5.3; 59.28705, 5.2"
"NADH",664.116954,675.6,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg1","78.95784, 100; 96.96845, 28.9; 158.92461, 16; 134.04618, 8.4; 272.95694, 6.1; 397.02011, 3.7; 408.01135, 3; 222.35902, 3; 176.93507, 2.7; 174.9789, 2.4; 328.04529, 2.3; 301.93256, 2.1; 346.05664, 2; 203.42627, 0.9; 264.01688, 0.9; 210.03723, 0.9; 406.63495, 0.8; 100.59143, 0.8; 85.05457, 0.8; 213.20143, 0.8; 245.94722, 0.8; 473.379, 0.8; 149.72189, 0.8; 81.73461, 0.7; 84.41709, 0.7; 550.35468, 0.7; 113.51711, 0.7; 551.44452, 0.7; 51.4971, 0.7; 148.99002, 0.7; 152.65552, 0.7; 106.04033, 0.7; 155.37434, 0.7; 87.02802, 0.7; 185.50792, 0.7; 72.86845, 0.7; 70.83348, 0.7; 144.88046, 0.7; 178.58974, 0.7; 114.52941, 0.7; 79.03066, 0.7; 96.3633, 0.7; 100.78419, 0.7; 63.36543, 0.6; 73.25422, 0.6; 64.9035, 0.6; 77.24924, 0.6; 56.31568, 0.6"
"NADH",664.116954,675.6,"HILIC",-1,"201110_Std_4uMStdsMix2InH2O_35neg2","78.95785, 100; 96.96842, 32.7; 158.92443, 18.9; 134.04623, 8.6; 272.95728, 8; 397.02084, 3.5; 408.0123, 2.2; 346.05667, 2.2; 301.95822, 2.1; 176.93547, 1.5; 301.92953, 1.3; 328.04593, 1.3; 543.51202, 1; 174.97937, 1; 251.66516, 0.9; 374.76801, 0.9; 155.26349, 0.9; 150.97906, 0.9; 369.48767, 0.9; 543.48181, 0.9; 657.40381, 0.8; 193.33289, 0.8; 76.35268, 0.8; 323.1618, 0.8; 135.70729, 0.8; 86.7502, 0.8; 72.10372, 0.7; 256.33429, 0.7; 61.23689, 0.7; 268.77844, 0.7; 80.00095, 0.7; 65.49889, 0.7; 78.61667, 0.7; 128.72749, 0.7; 51.82169, 0.7; 50.20356, 0.7; 70.03455, 0.7; 57.21118, 0.7; 152.85463, 0.7; 176.14262, 0.7; 59.10742, 0.7; 90.61988, 0.7; 96.97753, 0.7; 141.25783, 0.7; 53.9091, 0.6; 56.94772, 0.6; 59.05721, 0.6; 57.35871, 0.6; 97.23543, 0.6"
