"ID","M_mass","Names","CE","score","spectrum","spectrum_KRHform","spectrum_KRHform_filtered"
"AU101502",280.063011244,"Sulfamethoxypyridazine; 4-amino-n-(6-methoxypyridazin-3-yl)benzenesulfonamide","20 eV",5,"124.0863:10.216677 125.0904:0.590327 126.0654:21.385926 127.0682:1.066613 156.0107:100.000000 157.0136:4.762863 158.0072:2.374723 186.0328:5.889850 187.0367:0.731200 188.012:3.528544 204.0433:28.074059 205.0477:2.166767 206.0214:0.751325 206.0416:1.039780 213.1123:3.595626 215.0934:4.682364 216.0968:0.684242 279.0909:17.260347 281.0704:23.512444 282.0729:2.428389 283.0653:0.711075 283.074:0.878782","124.0863, 10.216677; 125.0904, 0.590327; 126.0654, 21.385926; 127.0682, 1.066613; 156.0107, 100.000000; 157.0136, 4.762863; 158.0072, 2.374723; 186.0328, 5.889850; 187.0367, 0.731200; 188.012, 3.528544; 204.0433, 28.074059; 205.0477, 2.166767; 206.0214, 0.751325; 206.0416, 1.039780; 213.1123, 3.595626; 215.0934, 4.682364; 216.0968, 0.684242; 279.0909, 17.260347; 281.0704, 23.512444; 282.0729, 2.428389; 283.0653, 0.711075; 283.074, 0.878782","156.0107, 100; 204.0433, 28.1; 281.0704, 23.5; 126.0654, 21.4; 279.0909, 17.3; 124.0863, 10.2; 186.0328, 5.9; 157.0136, 4.8; 215.0934, 4.7; 213.1123, 3.6; 188.012, 3.5; 282.0729, 2.4; 158.0072, 2.4; 205.0477, 2.2; 127.0682, 1.1; 206.0416, 1; 283.074, 0.9; 206.0214, 0.8; 187.0367, 0.7; 283.0653, 0.7; 216.0968, 0.7; 125.0904, 0.6"
"AU101503",280.063011244,"Sulfamethoxypyridazine; 4-amino-n-(6-methoxypyridazin-3-yl)benzenesulfonamide","30 eV",5,"122.0706:4.016787 124.0864:45.143885 125.0903:2.488010 126.0656:63.429257 156.0108:100.000000 157.0132:4.886091 158.007:4.406475 186.0321:7.943645 188.0114:5.845324 204.0436:24.190647 205.0451:4.046763 213.1142:7.703837 215.0947:9.082734","122.0706, 4.016787; 124.0864, 45.143885; 125.0903, 2.488010; 126.0656, 63.429257; 156.0108, 100.000000; 157.0132, 4.886091; 158.007, 4.406475; 186.0321, 7.943645; 188.0114, 5.845324; 204.0436, 24.190647; 205.0451, 4.046763; 213.1142, 7.703837; 215.0947, 9.082734","156.0108, 100; 126.0656, 63.4; 124.0864, 45.1; 204.0436, 24.2; 215.0947, 9.1; 186.0321, 7.9; 213.1142, 7.7; 188.0114, 5.8; 157.0132, 4.9; 158.007, 4.4; 205.0451, 4; 122.0706, 4; 125.0903, 2.5"
"AU101504",280.063011244,"Sulfamethoxypyridazine; 4-amino-n-(6-methoxypyridazin-3-yl)benzenesulfonamide","40 eV",5,"122.0701:6.354009 124.0495:5.975794 124.0864:68.835098 125.0903:7.110439 126.066:100.000000 156.0111:27.080182 172.0749:11.573374 204.0441:10.287443 213.113:13.615734","122.0701, 6.354009; 124.0495, 5.975794; 124.0864, 68.835098; 125.0903, 7.110439; 126.066, 100.000000; 156.0111, 27.080182; 172.0749, 11.573374; 204.0441, 10.287443; 213.113, 13.615734","126.066, 100; 124.0864, 68.8; 156.0111, 27.1; 213.113, 13.6; 172.0749, 11.6; 204.0441, 10.3; 125.0903, 7.1; 122.0701, 6.4; 124.0495, 6"
"AU101505",280.063011244,"Sulfamethoxypyridazine; 4-amino-n-(6-methoxypyridazin-3-yl)benzenesulfonamide","50 eV",5,"124.0867:99.793814 125.0901:20.412371 126.0661:100.000000 172.075:31.340206","124.0867, 99.793814; 125.0901, 20.412371; 126.0661, 100.000000; 172.075, 31.340206","126.0661, 100; 124.0867, 99.8; 172.075, 31.3; 125.0901, 20.4"
"AU101601",264.068096624,"Sulfamerazine; 4-amino-N-(4-methylpyrimidin-2-yl)benzenesulfonamide","Ramp 20.3-30.5 eV",5,"53.0383:0.705694 54.0337:0.577070 55.017:0.524925 65.0382:9.055830 66.0416:0.716123 68.0491:13.488146 69.0332:1.679066 78.0334:1.863311 79.0174:1.772926 80.0497:1.161093 81.0443:2.183133 82.0279:0.740457 92.0496:22.112911 93.0561:2.336091 94.0648:4.644372 96.0448:1.588681 108.0462:32.733088 109.0494:2.155322 110.0727:33.769033 111.075:2.009317 120.0558:3.900438 156.0119:100.000000 157.0146:7.369812 158.0079:4.849475 172.0175:8.680387 173.0195:0.563165 174.0218:4.640896 190.029:68.313287 191.0307:4.102065 192.0249:2.183133 199.0986:22.074671 200.1001:2.092748 201.1135:1.658208 265.0768:58.214559 266.08:6.250435 267.0739:2.304804","53.0383, 0.705694; 54.0337, 0.577070; 55.017, 0.524925; 65.0382, 9.055830; 66.0416, 0.716123; 68.0491, 13.488146; 69.0332, 1.679066; 78.0334, 1.863311; 79.0174, 1.772926; 80.0497, 1.161093; 81.0443, 2.183133; 82.0279, 0.740457; 92.0496, 22.112911; 93.0561, 2.336091; 94.0648, 4.644372; 96.0448, 1.588681; 108.0462, 32.733088; 109.0494, 2.155322; 110.0727, 33.769033; 111.075, 2.009317; 120.0558, 3.900438; 156.0119, 100.000000; 157.0146, 7.369812; 158.0079, 4.849475; 172.0175, 8.680387; 173.0195, 0.563165; 174.0218, 4.640896; 190.029, 68.313287; 191.0307, 4.102065; 192.0249, 2.183133; 199.0986, 22.074671; 200.1001, 2.092748; 201.1135, 1.658208; 265.0768, 58.214559; 266.08, 6.250435; 267.0739, 2.304804","156.0119, 100; 190.029, 68.3; 265.0768, 58.2; 110.0727, 33.8; 108.0462, 32.7; 92.0496, 22.1; 199.0986, 22.1; 68.0491, 13.5; 65.0382, 9.1; 172.0175, 8.7; 157.0146, 7.4; 266.08, 6.3; 158.0079, 4.8; 94.0648, 4.6; 174.0218, 4.6; 191.0307, 4.1; 120.0558, 3.9; 93.0561, 2.3; 267.0739, 2.3; 81.0443, 2.2; 192.0249, 2.2; 109.0494, 2.2; 200.1001, 2.1; 111.075, 2; 78.0334, 1.9; 79.0174, 1.8; 69.0332, 1.7; 201.1135, 1.7; 96.0448, 1.6; 80.0497, 1.2; 82.0279, 0.7; 66.0416, 0.7; 53.0383, 0.7; 54.0337, 0.6; 173.0195, 0.6; 55.017, 0.5"
"AU101702",270.02451756,"Sulfamethizole; 4-amino-N-(5-methyl-1,3,4-thiadiazol-2-yl)benzenesulfonamide","Ramp 20.6-30.8 eV",5,"53.0386:0.543259 55.018:0.547748 58.0646:4.485251 65.038:3.897095 68.049:9.670902 78.0339:0.722848 79.018:1.162843 92.0494:6.882773 96.044:0.704889 108.0451:10.654155 109.0486:0.579177 110.0606:6.599919 111.0651:0.763256 116.0271:6.577470 120.0554:4.808513 156.0116:100.000000 157.0141:8.561936 158.0074:4.934225 177.9744:1.221210 271.0324:5.239528","53.0386, 0.543259; 55.018, 0.547748; 58.0646, 4.485251; 65.038, 3.897095; 68.049, 9.670902; 78.0339, 0.722848; 79.018, 1.162843; 92.0494, 6.882773; 96.044, 0.704889; 108.0451, 10.654155; 109.0486, 0.579177; 110.0606, 6.599919; 111.0651, 0.763256; 116.0271, 6.577470; 120.0554, 4.808513; 156.0116, 100.000000; 157.0141, 8.561936; 158.0074, 4.934225; 177.9744, 1.221210; 271.0324, 5.239528","156.0116, 100; 108.0451, 10.7; 68.049, 9.7; 157.0141, 8.6; 92.0494, 6.9; 110.0606, 6.6; 116.0271, 6.6; 271.0324, 5.2; 158.0074, 4.9; 120.0554, 4.8; 58.0646, 4.5; 65.038, 3.9; 177.9744, 1.2; 79.018, 1.2; 111.0651, 0.8; 78.0339, 0.7; 96.044, 0.7; 109.0486, 0.6; 55.018, 0.5; 53.0386, 0.5"
"AU101801",253.052112212,"Sulfamethoxazole; 4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide","Ramp 19.9-29.9 eV",5,"53.0385:0.708585 54.0335:0.665758 55.0173:1.086237 59.0491:0.545065 60.0554:0.825384 65.0382:7.915126 66.0421:0.525599 67.0413:0.599572 68.049:18.189605 69.0331:1.031731 72.0439:1.203037 78.0338:1.911622 79.0173:2.402180 80.0498:1.537863 92.0496:19.026669 93.0575:20.611252 94.0648:2.347674 96.0448:1.382130 99.0562:15.939264 100.0585:0.856531 107.0613:1.277010 108.046:30.885731 109.0488:2.943352 110.0605:8.421258 111.0648:1.082344 119.0609:0.747518 120.0562:3.710337 131.0597:0.883784 132.0682:0.992797 133.0628:0.790345 146.071:6.684836 147.0791:19.260269 148.0864:5.283239 156.0119:100.000000 157.0146:9.087016 158.0078:4.960093 160.0873:20.868211 161.0015:2.051781 161.0911:2.507300 172.087:0.552852 173.0594:0.747518 174.0211:1.125170 176.0288:1.347090 188.0822:13.603270 189.0855:1.265330 190.0981:3.340471 194.0379:3.145805 254.0603:25.999611 255.0624:2.577380 256.0566:0.985011","53.0385, 0.708585; 54.0335, 0.665758; 55.0173, 1.086237; 59.0491, 0.545065; 60.0554, 0.825384; 65.0382, 7.915126; 66.0421, 0.525599; 67.0413, 0.599572; 68.049, 18.189605; 69.0331, 1.031731; 72.0439, 1.203037; 78.0338, 1.911622; 79.0173, 2.402180; 80.0498, 1.537863; 92.0496, 19.026669; 93.0575, 20.611252; 94.0648, 2.347674; 96.0448, 1.382130; 99.0562, 15.939264; 100.0585, 0.856531; 107.0613, 1.277010; 108.046, 30.885731; 109.0488, 2.943352; 110.0605, 8.421258; 111.0648, 1.082344; 119.0609, 0.747518; 120.0562, 3.710337; 131.0597, 0.883784; 132.0682, 0.992797; 133.0628, 0.790345; 146.071, 6.684836; 147.0791, 19.260269; 148.0864, 5.283239; 156.0119, 100.000000; 157.0146, 9.087016; 158.0078, 4.960093; 160.0873, 20.868211; 161.0015, 2.051781; 161.0911, 2.507300; 172.087, 0.552852; 173.0594, 0.747518; 174.0211, 1.125170; 176.0288, 1.347090; 188.0822, 13.603270; 189.0855, 1.265330; 190.0981, 3.340471; 194.0379, 3.145805; 254.0603, 25.999611; 255.0624, 2.577380; 256.0566, 0.985011","156.0119, 100; 108.046, 30.9; 254.0603, 26; 160.0873, 20.9; 93.0575, 20.6; 147.0791, 19.3; 92.0496, 19; 68.049, 18.2; 99.0562, 15.9; 188.0822, 13.6; 157.0146, 9.1; 110.0605, 8.4; 65.0382, 7.9; 146.071, 6.7; 148.0864, 5.3; 158.0078, 5; 120.0562, 3.7; 190.0981, 3.3; 194.0379, 3.1; 109.0488, 2.9; 255.0624, 2.6; 161.0911, 2.5; 79.0173, 2.4; 94.0648, 2.3; 161.0015, 2.1; 78.0338, 1.9; 80.0498, 1.5; 96.0448, 1.4; 176.0288, 1.3; 107.0613, 1.3; 189.0855, 1.3; 72.0439, 1.2; 174.0211, 1.1; 55.0173, 1.1; 111.0648, 1.1; 69.0331, 1; 132.0682, 1; 256.0566, 1; 131.0597, 0.9; 100.0585, 0.9; 60.0554, 0.8; 133.0628, 0.8; 119.0609, 0.7; 173.0594, 0.7; 53.0385, 0.7; 54.0335, 0.7; 67.0413, 0.6; 172.087, 0.6; 59.0491, 0.5; 66.0421, 0.5"
"AU101802",253.052112212,"Sulfamethoxazole; 4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide","20 eV",5,"108.0448:0.515846 132.0668:0.763170 146.07:4.395294 147.0777:11.811469 148.085:3.105678 156.0101:100.000000 157.0131:7.094654 158.0062:4.328163 160.0855:11.839734 160.9998:1.430944 161.0891:1.059958 176.0263:1.112956 188.0806:10.210932 189.0835:1.254284 190.0963:2.709960 194.0372:1.911458 254.0589:19.277108 255.0601:2.356641 256.0537:0.851500","108.0448, 0.515846; 132.0668, 0.763170; 146.07, 4.395294; 147.0777, 11.811469; 148.085, 3.105678; 156.0101, 100.000000; 157.0131, 7.094654; 158.0062, 4.328163; 160.0855, 11.839734; 160.9998, 1.430944; 161.0891, 1.059958; 176.0263, 1.112956; 188.0806, 10.210932; 189.0835, 1.254284; 190.0963, 2.709960; 194.0372, 1.911458; 254.0589, 19.277108; 255.0601, 2.356641; 256.0537, 0.851500","156.0101, 100; 254.0589, 19.3; 160.0855, 11.8; 147.0777, 11.8; 188.0806, 10.2; 157.0131, 7.1; 146.07, 4.4; 158.0062, 4.3; 148.085, 3.1; 190.0963, 2.7; 255.0601, 2.4; 194.0372, 1.9; 160.9998, 1.4; 189.0835, 1.3; 176.0263, 1.1; 161.0891, 1.1; 256.0537, 0.9; 132.0668, 0.8; 108.0448, 0.5"
"AU101803",253.052112212,"Sulfamethoxazole; 4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide","30 eV",5,"108.0435:4.449457 119.0605:2.481033 121.0752:1.783884 130.0531:1.599344 131.0587:2.542547 132.0674:1.865901 133.0619:2.624564 133.0741:2.829608 143.0595:3.916342 146.0698:20.237851 147.078:28.624154 148.0855:7.566127 156.0103:100.000000 157.0132:10.928850 158.0065:4.510970 159.0537:1.681361 160.0858:41.213861 161.0005:4.367439 161.09:3.772811 173.0581:2.522042 176.0271:4.121386 188.0817:3.342219","108.0435, 4.449457; 119.0605, 2.481033; 121.0752, 1.783884; 130.0531, 1.599344; 131.0587, 2.542547; 132.0674, 1.865901; 133.0619, 2.624564; 133.0741, 2.829608; 143.0595, 3.916342; 146.0698, 20.237851; 147.078, 28.624154; 148.0855, 7.566127; 156.0103, 100.000000; 157.0132, 10.928850; 158.0065, 4.510970; 159.0537, 1.681361; 160.0858, 41.213861; 161.0005, 4.367439; 161.09, 3.772811; 173.0581, 2.522042; 176.0271, 4.121386; 188.0817, 3.342219","156.0103, 100; 160.0858, 41.2; 147.078, 28.6; 146.0698, 20.2; 157.0132, 10.9; 148.0855, 7.6; 158.0065, 4.5; 108.0435, 4.4; 161.0005, 4.4; 176.0271, 4.1; 143.0595, 3.9; 161.09, 3.8; 188.0817, 3.3; 133.0741, 2.8; 133.0619, 2.6; 131.0587, 2.5; 173.0581, 2.5; 119.0605, 2.5; 132.0674, 1.9; 121.0752, 1.8; 159.0537, 1.7; 130.0531, 1.6"
"AU101804",253.052112212,"Sulfamethoxazole; 4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide","40 eV",5,"108.044:17.517241 119.0586:10.482759 121.0744:12.413793 131.0598:14.896552 133.0706:13.103448 143.0608:18.206897 145.0614:12.827586 146.0707:87.448276 147.0778:69.517241 156.011:100.000000 157.0131:11.862069 159.0773:15.586207 160.0857:69.103448","108.044, 17.517241; 119.0586, 10.482759; 121.0744, 12.413793; 131.0598, 14.896552; 133.0706, 13.103448; 143.0608, 18.206897; 145.0614, 12.827586; 146.0707, 87.448276; 147.0778, 69.517241; 156.011, 100.000000; 157.0131, 11.862069; 159.0773, 15.586207; 160.0857, 69.103448","156.011, 100; 146.0707, 87.4; 147.0778, 69.5; 160.0857, 69.1; 143.0608, 18.2; 108.044, 17.5; 159.0773, 15.6; 131.0598, 14.9; 133.0706, 13.1; 145.0614, 12.8; 121.0744, 12.4; 157.0131, 11.9; 119.0586, 10.5"
"AU101805",253.052112212,"Sulfamethoxazole; 4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide","50 eV",5,"119.0605:21.689498 129.043:18.721461 146.0703:100.000000 147.0773:34.018265 159.0781:21.689498","119.0605, 21.689498; 129.043, 18.721461; 146.0703, 100.000000; 147.0773, 34.018265; 159.0781, 21.689498","146.0703, 100; 147.0773, 34; 119.0605, 21.7; 159.0781, 21.7; 129.043, 18.7"
"AU101806",253.052112212,"Sulfamethoxazole; 4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide","10 eV",5,"147.078:1.238314 148.0859:0.653717 156.0099:9.713208 157.0129:0.625600 190.0964:1.729188 194.037:0.654889 254.0592:100.000000","147.078, 1.238314; 148.0859, 0.653717; 156.0099, 9.713208; 157.0129, 0.625600; 190.0964, 1.729188; 194.037, 0.654889; 254.0592, 100.000000","254.0592, 100; 156.0099, 9.7; 190.0964, 1.7; 147.078, 1.2; 194.037, 0.7; 148.0859, 0.7; 157.0129, 0.6"
"AU101902",267.067762276,"Sulfamoxole; 4-amino-N-(4,5-dimethyl-1,3-oxazol-2-yl)benzenesulfonamide","Ramp 20.5-30.7 eV",5,"53.0379:0.707055 54.0338:1.052953 55.0174:4.827306 58.0646:0.646015 65.0381:5.661529 66.0407:0.539193 67.0169:0.503586 68.049:14.939722 69.033:1.480238 71.0604:4.547535 72.0439:1.241162 78.0343:1.236075 79.0173:1.322549 80.0504:0.610407 86.0601:1.480238 92.0498:11.791037 93.0537:0.539193 96.0452:2.624752 99.0449:6.917951 108.0459:15.092324 109.0486:2.141513 110.0611:6.449972 113.0718:24.385778 114.0754:2.314462 120.0559:5.061295 140.0172:1.922783 156.0117:100.000000 157.0145:8.535531 158.0075:4.562796 173.0148:1.276769 175.0181:0.722315 268.0751:4.079556","53.0379, 0.707055; 54.0338, 1.052953; 55.0174, 4.827306; 58.0646, 0.646015; 65.0381, 5.661529; 66.0407, 0.539193; 67.0169, 0.503586; 68.049, 14.939722; 69.033, 1.480238; 71.0604, 4.547535; 72.0439, 1.241162; 78.0343, 1.236075; 79.0173, 1.322549; 80.0504, 0.610407; 86.0601, 1.480238; 92.0498, 11.791037; 93.0537, 0.539193; 96.0452, 2.624752; 99.0449, 6.917951; 108.0459, 15.092324; 109.0486, 2.141513; 110.0611, 6.449972; 113.0718, 24.385778; 114.0754, 2.314462; 120.0559, 5.061295; 140.0172, 1.922783; 156.0117, 100.000000; 157.0145, 8.535531; 158.0075, 4.562796; 173.0148, 1.276769; 175.0181, 0.722315; 268.0751, 4.079556","156.0117, 100; 113.0718, 24.4; 108.0459, 15.1; 68.049, 14.9; 92.0498, 11.8; 157.0145, 8.5; 99.0449, 6.9; 110.0611, 6.4; 65.0381, 5.7; 120.0559, 5.1; 55.0174, 4.8; 158.0075, 4.6; 71.0604, 4.5; 268.0751, 4.1; 96.0452, 2.6; 114.0754, 2.3; 109.0486, 2.1; 140.0172, 1.9; 69.033, 1.5; 86.0601, 1.5; 79.0173, 1.3; 173.0148, 1.3; 72.0439, 1.2; 78.0343, 1.2; 54.0338, 1.1; 175.0181, 0.7; 53.0379, 0.7; 58.0646, 0.6; 80.0504, 0.6; 66.0407, 0.5; 93.0537, 0.5; 67.0169, 0.5"
"AU102001",249.057197592,"Sulfapyridine; 4-amino-N-pyridin-2-ylbenzenesulfonamide","Ramp 19.8-29.7 eV",5,"53.0383:0.689529 55.0175:0.549182 65.0381:8.045521 67.0411:1.385160 68.049:13.982792 69.033:1.525506 78.0333:1.925189 79.0176:2.059434 80.0494:1.174640 82.0285:0.533927 92.0497:26.516353 93.0447:1.858067 93.0569:6.510862 94.0527:6.660361 95.0609:47.345619 96.0445:2.382841 96.0643:2.553698 108.0464:33.606907 109.0486:2.834391 110.061:6.727484 120.056:3.337808 121.0577:0.552233 156.0117:100.000000 157.0106:15.529656 158.0081:5.421650 167.0614:1.522455 168.0676:0.540029 169.0744:0.713937 183.0791:0.594948 184.0876:76.644496 185.0907:7.691604 186.1027:2.581157 250.0658:64.467903 251.069:7.871613 252.0629:2.611667","53.0383, 0.689529; 55.0175, 0.549182; 65.0381, 8.045521; 67.0411, 1.385160; 68.049, 13.982792; 69.033, 1.525506; 78.0333, 1.925189; 79.0176, 2.059434; 80.0494, 1.174640; 82.0285, 0.533927; 92.0497, 26.516353; 93.0447, 1.858067; 93.0569, 6.510862; 94.0527, 6.660361; 95.0609, 47.345619; 96.0445, 2.382841; 96.0643, 2.553698; 108.0464, 33.606907; 109.0486, 2.834391; 110.061, 6.727484; 120.056, 3.337808; 121.0577, 0.552233; 156.0117, 100.000000; 157.0106, 15.529656; 158.0081, 5.421650; 167.0614, 1.522455; 168.0676, 0.540029; 169.0744, 0.713937; 183.0791, 0.594948; 184.0876, 76.644496; 185.0907, 7.691604; 186.1027, 2.581157; 250.0658, 64.467903; 251.069, 7.871613; 252.0629, 2.611667","156.0117, 100; 184.0876, 76.6; 250.0658, 64.5; 95.0609, 47.3; 108.0464, 33.6; 92.0497, 26.5; 157.0106, 15.5; 68.049, 14; 65.0381, 8; 251.069, 7.9; 185.0907, 7.7; 110.061, 6.7; 94.0527, 6.7; 93.0569, 6.5; 158.0081, 5.4; 120.056, 3.3; 109.0486, 2.8; 252.0629, 2.6; 186.1027, 2.6; 96.0643, 2.6; 96.0445, 2.4; 79.0176, 2.1; 78.0333, 1.9; 93.0447, 1.9; 69.033, 1.5; 167.0614, 1.5; 67.0411, 1.4; 80.0494, 1.2; 169.0744, 0.7; 53.0383, 0.7; 183.0791, 0.6; 121.0577, 0.6; 55.0175, 0.5; 168.0676, 0.5; 82.0285, 0.5"
"AU102202",172.030648496,"Sulfanilamide; 4-aminobenzenesulfonamide","Ramp 17.0-25.5 eV",5,"65.0381:17.516630 108.0472:18.403548 125.0479:26.164080 156.0125:47.006652 173.0383:100.000000","65.0381, 17.516630; 108.0472, 18.403548; 125.0479, 26.164080; 156.0125, 47.006652; 173.0383, 100.000000","173.0383, 100; 156.0125, 47; 125.0479, 26.2; 108.0472, 18.4; 65.0381, 17.5"
"AU102301",255.013618528,"Sulfathiazole; 4-amino-N-(1,3-thiazol-2-yl)benzenesulfonamide","Ramp 20.0-30.0 eV",5,"45.0339:1.692359 53.0384:0.636729 54.0336:0.552949 55.0179:0.649296 65.0385:2.990952 68.0489:9.291220 78.0336:1.164544 79.0172:0.988606 89.0598:1.411696 92.0491:8.491119 96.0452:0.628351 101.017:4.264410 108.0455:14.209115 109.0471:1.365617 110.0608:4.536696 120.0551:2.693532 140.0176:1.001173 156.0113:100.000000 157.0146:8.863941 158.0069:3.899966 162.9631:1.068197 190.0428:1.499665 256.0209:9.630529 257.0258:0.783345 258.0174:0.770777","45.0339, 1.692359; 53.0384, 0.636729; 54.0336, 0.552949; 55.0179, 0.649296; 65.0385, 2.990952; 68.0489, 9.291220; 78.0336, 1.164544; 79.0172, 0.988606; 89.0598, 1.411696; 92.0491, 8.491119; 96.0452, 0.628351; 101.017, 4.264410; 108.0455, 14.209115; 109.0471, 1.365617; 110.0608, 4.536696; 120.0551, 2.693532; 140.0176, 1.001173; 156.0113, 100.000000; 157.0146, 8.863941; 158.0069, 3.899966; 162.9631, 1.068197; 190.0428, 1.499665; 256.0209, 9.630529; 257.0258, 0.783345; 258.0174, 0.770777","156.0113, 100; 108.0455, 14.2; 256.0209, 9.6; 68.0489, 9.3; 157.0146, 8.9; 92.0491, 8.5; 110.0608, 4.5; 101.017, 4.3; 158.0069, 3.9; 65.0385, 3; 120.0551, 2.7; 45.0339, 1.7; 190.0428, 1.5; 89.0598, 1.4; 109.0471, 1.4; 78.0336, 1.2; 162.9631, 1.1; 140.0176, 1; 79.0172, 1; 257.0258, 0.8; 258.0174, 0.8; 55.0179, 0.6; 53.0384, 0.6; 96.0452, 0.6; 54.0336, 0.6"
"AU102401",248.061948624,"Dapsone; 4-(4-aminophenyl)sulfonylaniline","Ramp 19.8-29.6 eV",5,"53.0382:0.888362 54.0334:0.894943 55.0177:0.720561 60.0555:1.260159 65.0381:13.299115 66.0416:0.802816 68.0489:21.248314 69.0328:1.888593 74.095:0.625144 78.0333:1.944527 79.0177:3.553450 80.0495:1.720791 82.029:0.598822 92.0497:27.246405 93.0573:14.937650 94.0605:1.098937 96.0442:2.892113 108.0464:37.353996 109.0489:3.438292 110.061:9.617346 111.0638:0.582371 120.0559:4.474715 156.0116:100.000000 157.0143:9.939789 158.0076:4.306913 249.0704:28.210443 250.0721:3.694930 251.0672:1.059454","53.0382, 0.888362; 54.0334, 0.894943; 55.0177, 0.720561; 60.0555, 1.260159; 65.0381, 13.299115; 66.0416, 0.802816; 68.0489, 21.248314; 69.0328, 1.888593; 74.095, 0.625144; 78.0333, 1.944527; 79.0177, 3.553450; 80.0495, 1.720791; 82.029, 0.598822; 92.0497, 27.246405; 93.0573, 14.937650; 94.0605, 1.098937; 96.0442, 2.892113; 108.0464, 37.353996; 109.0489, 3.438292; 110.061, 9.617346; 111.0638, 0.582371; 120.0559, 4.474715; 156.0116, 100.000000; 157.0143, 9.939789; 158.0076, 4.306913; 249.0704, 28.210443; 250.0721, 3.694930; 251.0672, 1.059454","156.0116, 100; 108.0464, 37.4; 249.0704, 28.2; 92.0497, 27.2; 68.0489, 21.2; 93.0573, 14.9; 65.0381, 13.3; 157.0143, 9.9; 110.061, 9.6; 120.0559, 4.5; 158.0076, 4.3; 250.0721, 3.7; 79.0177, 3.6; 109.0489, 3.4; 96.0442, 2.9; 78.0333, 1.9; 69.0328, 1.9; 80.0495, 1.7; 60.0555, 1.3; 94.0605, 1.1; 251.0672, 1.1; 54.0334, 0.9; 53.0382, 0.9; 66.0416, 0.8; 55.0177, 0.7; 74.095, 0.6; 82.029, 0.6; 111.0638, 0.6"
