"MassFeature","compound_experimental","compound_theoretical","massbank_match","massbank_ID","mz_experimental","mz_theoretical","mz_massbank","column_experimental","column_theoretical","z_experimental","z_theoretical","z_massbank","MS2_experimental","MS2_theoretical","MS2_massbank","ppm_mass_error","massbank_ppm","mz_similarity_score1","rt_similarity_score1","MS2_cosine_similarity1","massbank_cosine_similarity","total_similarity_score","confidence_rank","confidence_source"
"I137.0459R6.2",107,"Hypoxanthine","Allopurinol ID:FIO00457","FIO00457",137.0458775,137.046336,137.045787348,"HILIC","HILIC",1,1,1,"137.04588, 100; 138.05502, 19.8","137.04581, 100; 138.05209, 28.3","110.0352, 100; 137.0461, 25.8; 120.0196, 17.5; 94.0402, 13.5; 111.038, 4.6; 119.0355, 3.1; 109.0402, 2.6; 128.0459, 2.5; 138.0488, 1.7; 81.0453, 1.5; 82.0406, 1.1; 121.0222, 1",3.34558378859314,0.657823941391045,0.999737256710557,0.382084043114869,0.997491105154321,0.54529391069353,79.3104134993249,"2","MoNA"
"I137.0459R6.2",107,"Hypoxanthine","Allopurinol ID:FIO00457","FIO00457",137.0458775,137.046336,137.045787348,"HILIC","HILIC",1,1,1,"137.04588, 100; 138.05502, 19.8","137.04591, 100; 138.05128, 21.2","110.0352, 100; 137.0461, 25.8; 120.0196, 17.5; 94.0402, 13.5; 111.038, 4.6; 119.0355, 3.1; 109.0402, 2.6; 128.0459, 2.5; 138.0488, 1.7; 81.0453, 1.5; 82.0406, 1.1; 121.0222, 1",3.34558378859314,0.657823941391045,0.999737256710557,0.382084043114869,0.999916334130612,0.54529391069353,79.3912544652013,"2","MoNA"
"I137.0459R6.2",107,"Hypoxanthine","Allopurinol ID:FIO00457","FIO00457",137.0458775,137.046336,137.045787348,"HILIC","HILIC",1,1,1,"137.04588, 100; 138.05502, 19.8","137.04581, 100; 110.03533, 6.5","110.0352, 100; 137.0461, 25.8; 120.0196, 17.5; 94.0402, 13.5; 111.038, 4.6; 119.0355, 3.1; 109.0402, 2.6; 128.0459, 2.5; 138.0488, 1.7; 81.0453, 1.5; 82.0406, 1.1; 121.0222, 1",3.34558378859314,0.657823941391045,0.999737256710557,0.382084043114869,0.899326412272773,0.54529391069353,76.03825706994,"2","MoNA"
"I137.0459R6.2",107,"Hypoxanthine","Allopurinol ID:FIO00457","FIO00457",137.0458775,137.046336,137.045787348,"HILIC","HILIC",1,1,1,"137.04588, 100; 138.05502, 19.8","110.0352, 100; 119.03542, 98.3","110.0352, 100; 137.0461, 25.8; 120.0196, 17.5; 94.0402, 13.5; 111.038, 4.6; 119.0355, 3.1; 109.0402, 2.6; 128.0459, 2.5; 138.0488, 1.7; 81.0453, 1.5; 82.0406, 1.1; 121.0222, 1",3.34558378859314,0.657823941391045,0.999737256710557,0.382084043114869,0,0.54529391069353,46.0607099941809,"2","MoNA"
"I137.0459R6.2",107,"Hypoxanthine","Allopurinol ID:FIO00457","FIO00457",137.0458775,137.046336,137.045787348,"HILIC","HILIC",1,1,1,"137.04588, 100; 138.05502, 19.8","110.03527, 100; 119.03551, 98.1","110.0352, 100; 137.0461, 25.8; 120.0196, 17.5; 94.0402, 13.5; 111.038, 4.6; 119.0355, 3.1; 109.0402, 2.6; 128.0459, 2.5; 138.0488, 1.7; 81.0453, 1.5; 82.0406, 1.1; 121.0222, 1",3.34558378859314,0.657823941391045,0.999737256710557,0.382084043114869,0,0.54529391069353,46.0607099941809,"2","MoNA"
"I137.0459R7.49",108,"Allopurinol",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7",NA,NA,3.27480480752659,NA,0.999748254893133,2.32273483834694e-10,NA,NA,49.9874127562704,NA,NA
"I137.0459R7.49",108,"Hypoxanthine",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7","137.04589, 100; 138.05514, 4.6",NA,3.27480480752659,NA,0.999748254893133,0.000392115222317579,0.430798855378507,NA,47.6979741831319,NA,NA
"I137.0459R7.49",108,"Hypoxanthine",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7","137.0461, 100; 138.05123, 22.2",NA,3.27480480752659,NA,0.999748254893133,0.000392115222317579,0.626498263051765,NA,54.2212877722405,NA,NA
"I137.0459R7.49",108,"Hypoxanthine",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7","137.04594, 100; 138.05212, 23.4",NA,3.27480480752659,NA,0.999748254893133,0.000392115222317579,0.634518911045263,NA,54.4886427053571,NA,NA
"I137.0459R7.49",108,"Hypoxanthine",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7","137.04581, 100; 138.05209, 28.3",NA,3.27480480752659,NA,0.999748254893133,0.000392115222317579,0.663932900395883,NA,55.4691090170445,NA,NA
"I137.0459R7.49",108,"Hypoxanthine",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7","137.04591, 100; 138.05128, 21.2",NA,3.27480480752659,NA,0.999748254893133,0.000392115222317579,0.61953524940144,NA,53.9891873172297,NA,NA
"I137.0459R7.49",108,"Hypoxanthine",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7","137.04581, 100; 110.03533, 6.5",NA,3.27480480752659,NA,0.999748254893133,0.000392115222317579,0.225990364735473,NA,40.8710244950308,NA,NA
"I137.0459R7.49",108,"Hypoxanthine",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7","110.0352, 100; 119.03542, 98.3",NA,3.27480480752659,NA,0.999748254893133,0.000392115222317579,0,NA,33.3380123371817,NA,NA
"I137.0459R7.49",108,"Hypoxanthine",NA,NA,137.0458872,137.046336,NA,"HILIC","HILIC",1,1,NA,"138.05308, 100; 137.04588, 5.7","110.03527, 100; 119.03551, 98.1",NA,3.27480480752659,NA,0.999748254893133,0.000392115222317579,0,NA,33.3380123371817,NA,NA
"I138.0549R5.35",109,"Adenine, 15N2","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.0564,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4",NA,"138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",10.9607377854638,0.494469756547631,0.997141874440123,0.362683058438439,NA,0.992276912247806,67.9912466439281,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05507, 100; 94.0657, 2.2","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980624570440248,0.992276912247806,66.005002295407,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05498, 100; 138.05506, 24.5","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,1.31698019201432,0.992276912247806,77.2168563478761,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05506, 100; 94.0657, 2.4","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980414276944932,0.992276912247806,65.9979925122298,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05494, 100; 94.06567, 2.2","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980624564676363,0.992276912247806,66.0050021032775,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05503, 100; 94.06567, 10.5","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.97200948768989,0.992276912247806,65.7178328703951,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05509, 100; 94.06571, 10.3","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.972214417606419,0.992276912247806,65.7246638676127,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","94.06565, 100; 110.06043, 83.1","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0,0.992276912247806,33.3175166140654,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","94.0656, 100; 110.06037, 86.4","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0,0.992276912247806,33.3175166140654,"2","MoNA"
"I138.0549R5.35",109,"Homarine","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05499, 100; 138.05508, 8.9","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,1.22292771794572,0.992276912247806,82.268118921867,"2","MoNA"
"I138.0549R5.35",109,"Homarine","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05502, 100; 96.04492, 5.8","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.976336496974981,0.992276912247806,74.0484115561758,"2","MoNA"
"I138.0549R5.35",109,"Homarine","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05499, 100; 96.04489, 6.1","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.975998206705791,0.992276912247806,74.0371352138695,"2","MoNA"
"I138.0549R5.35",109,"Homarine","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05495, 100; 96.04488, 6.4","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.975660260002241,0.992276912247806,74.0258703237512,"2","MoNA"
"I138.0549R5.35",109,"Homarine","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05508, 100; 96.04497, 24.5","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.955898731104186,0.992276912247806,73.367152693816,"2","MoNA"
"I138.0549R5.35",109,"Homarine","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05508, 100; 96.04494, 24.7","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.955687064027266,0.992276912247806,73.3600971245853,"2","MoNA"
"I138.0549R5.35",109,"Homarine","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","96.04484, 100; 94.06645, 40.5","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0,0.992276912247806,41.5038616570098,"2","MoNA"
"I138.0549R5.35",109,"Homarine","TRIGONELLINE ID:CCMSLIB00000578046","CCMSLIB00000578046",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","96.0449, 100; 94.06564, 39.5","138.05475, 100; 94.06545, 1.5; 110.06018, 1.1; 139.05797, 0.9",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0,0.992276912247806,41.5038616570098,"2","MoNA"
"I138.0549R5.35",109,"Adenine, 15N2","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.0564,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4",NA,"138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",10.9607377854638,0.494469756547631,0.997141874440123,0.362683058438439,NA,0.973348483429767,67.9912466439281,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05507, 100; 94.0657, 2.2","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980624570440248,0.973348483429767,66.005002295407,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05498, 100; 138.05506, 24.5","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,1.31698019201432,0.973348483429767,77.2168563478761,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05506, 100; 94.0657, 2.4","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980414276944932,0.973348483429767,65.9979925122298,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05494, 100; 94.06567, 2.2","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980624564676363,0.973348483429767,66.0050021032775,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05503, 100; 94.06567, 10.5","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.97200948768989,0.973348483429767,65.7178328703951,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05509, 100; 94.06571, 10.3","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.972214417606419,0.973348483429767,65.7246638676127,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","94.06565, 100; 110.06043, 83.1","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0,0.973348483429767,33.3175166140654,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","94.0656, 100; 110.06037, 86.4","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0,0.973348483429767,33.3175166140654,"2","MoNA"
"I138.0549R5.35",109,"Homarine","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05499, 100; 138.05508, 8.9","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,1.22292771794572,0.973348483429767,82.268118921867,"2","MoNA"
"I138.0549R5.35",109,"Homarine","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05502, 100; 96.04492, 5.8","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.976336496974981,0.973348483429767,74.0484115561758,"2","MoNA"
"I138.0549R5.35",109,"Homarine","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05499, 100; 96.04489, 6.1","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.975998206705791,0.973348483429767,74.0371352138695,"2","MoNA"
"I138.0549R5.35",109,"Homarine","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05495, 100; 96.04488, 6.4","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.975660260002241,0.973348483429767,74.0258703237512,"2","MoNA"
"I138.0549R5.35",109,"Homarine","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05508, 100; 96.04497, 24.5","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.955898731104186,0.973348483429767,73.367152693816,"2","MoNA"
"I138.0549R5.35",109,"Homarine","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05508, 100; 96.04494, 24.7","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0.955687064027266,0.973348483429767,73.3600971245853,"2","MoNA"
"I138.0549R5.35",109,"Homarine","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","96.04484, 100; 94.06645, 40.5","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0,0.973348483429767,41.5038616570098,"2","MoNA"
"I138.0549R5.35",109,"Homarine","N-methylnicotinate; 1-methylpyridin-1-ium-3-carboxylate ID:ML005201","ML005201",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","96.0449, 100; 94.06564, 39.5","138.0554, 100; 94.0654, 4.1; 92.0497, 2.9; 110.0604, 1.3",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,0,0.973348483429767,41.5038616570098,"2","MoNA"
"I138.0549R5.35",109,"Adenine, 15N2","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.0564,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4",NA,"138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",10.9607377854638,0.494469756547631,0.997141874440123,0.362683058438439,NA,0.942226740594738,67.9912466439281,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05507, 100; 94.0657, 2.2","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980624570440248,0.942226740594738,66.005002295407,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05498, 100; 138.05506, 24.5","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,1.31698019201432,0.942226740594738,77.2168563478761,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05506, 100; 94.0657, 2.4","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980414276944932,0.942226740594738,65.9979925122298,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05494, 100; 94.06567, 2.2","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.980624564676363,0.942226740594738,66.0050021032775,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05503, 100; 94.06567, 10.5","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.97200948768989,0.942226740594738,65.7178328703951,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05509, 100; 94.06571, 10.3","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0.972214417606419,0.942226740594738,65.7246638676127,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","94.06565, 100; 110.06043, 83.1","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0,0.942226740594738,33.3175166140654,"2","MoNA"
"I138.0549R5.35",109,"Trigonelline","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","94.0656, 100; 110.06037, 86.4","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,1.38538809391019e-08,0,0.942226740594738,33.3175166140654,"2","MoNA"
"I138.0549R5.35",109,"Homarine","3-aminobenzoic acid ID:ML001001","ML001001",138.0548868,138.055503,138.054955064,"HILIC","HILIC",1,1,1,"138.05495, 100; 139.05825, 3.4","138.05499, 100; 138.05508, 8.9","138.055, 100; 94.0651, 13.9; 120.0444, 4.2; 121.0284, 3; 93.0573, 1.9; 105.0447, 1.7; 92.0495, 1.6; 77.0387, 1.4; 95.0491, 1.1",4.46342222226426,0.494469756547631,0.999525484568081,0.245590365142213,1.22292771794572,0.942226740594738,82.268118921867,"2","MoNA"
